frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
89,2,0,polyp,0.9001,0.8924,181.9,92.6,298.3,170.9,False
90,2,0,polyp,0.9060,0.8970,180.5,92.1,295.9,169.7,False
91,2,0,polyp,0.9068,0.8994,180.3,92.0,295.5,169.3,False
92,2,0,polyp,0.8936,0.8982,175.9,91.1,291.7,168.7,False
93,2,0,polyp,0.9211,0.9055,174.0,90.6,290.2,168.3,False
94,2,0,polyp,0.8994,0.9054,172.5,90.4,289.0,168.2,False
95,2,0,polyp,0.8777,0.8997,171.7,89.7,289.4,168.3,False
96,2,0,polyp,0.8816,0.8947,171.8,89.2,289.8,167.9,False
97,2,0,polyp,0.8013,0.8762,171.4,88.7,290.8,168.4,False
98,2,0,polyp,0.8313,0.8582,170.8,88.9,290.8,169.0,False
99,2,0,polyp,0.8644,0.8512,170.6,88.9,290.5,169.0,False
100,2,0,polyp,0.8438,0.8445,168.3,88.2,289.1,169.2,False
101,2,0,polyp,0.9012,0.8484,167.9,87.9,287.6,168.3,False
102,2,0,polyp,0.8329,0.8547,168.3,88.2,287.2,168.1,False
103,2,0,polyp,0.8933,0.8671,167.7,87.9,286.2,167.8,False
104,2,0,polyp,0.8674,0.8677,167.9,88.0,286.0,167.8,False
105,2,0,polyp,0.8980,0.8786,168.5,87.9,286.4,167.6,False
106,2,0,polyp,0.8731,0.8729,169.4,88.6,286.5,167.6,False
107,2,0,polyp,0.8260,0.8716,170.2,88.9,286.7,167.3,False
108,2,0,polyp,0.8546,0.8638,170.3,89.0,286.7,167.2,False
109,2,0,polyp,0.8589,0.8621,169.6,89.0,286.1,167.1,False
110,2,0,polyp,0.6871,0.6897,169.6,89.0,286.1,167.1,True
111,2,0,polyp,0.6273,0.8080,166.2,88.5,286.8,168.7,False
112,2,0,polyp,0.8825,0.8099,167.4,88.2,287.0,168.0,False
113,2,0,polyp,0.7829,0.8012,168.5,88.6,286.8,167.7,False
114,2,0,polyp,0.6676,0.7638,169.6,88.4,285.4,165.8,False
115,2,0,polyp,0.5868,0.7094,171.4,87.4,279.1,158.5,False
116,2,0,polyp,0.7722,0.7384,169.3,88.2,281.0,162.0,False
117,2,0,polyp,0.6178,0.5907,169.3,88.2,281.0,162.0,True
118,2,0,polyp,0.7767,0.7172,165.8,88.0,282.9,166.1,False
119,2,0,polyp,0.8752,0.7357,166.1,87.9,280.2,164.4,False
120,2,0,polyp,0.8656,0.7753,167.1,88.0,280.3,164.2,False
121,2,0,polyp,0.8726,0.8325,167.6,88.0,279.8,163.8,False
122,2,0,polyp,0.9046,0.8589,168.7,88.5,282.9,165.6,False
123,2,0,polyp,0.8255,0.8687,166.6,87.3,281.0,164.6,False
124,2,0,polyp,0.8471,0.8631,167.2,87.0,279.4,163.0,False
125,2,0,polyp,0.5100,0.7919,167.1,87.2,279.9,163.5,False
126,2,0,polyp,0.5981,0.7370,166.2,86.6,280.8,163.8,False
127,2,0,polyp,0.4785,0.5896,166.2,86.6,280.8,163.8,True
128,2,0,polyp,0.8413,0.7244,157.0,88.4,275.0,168.4,False
129,2,0,polyp,0.5843,0.6761,149.9,92.1,266.7,171.9,False
130,2,0,polyp,0.4674,0.5409,149.9,92.1,266.7,171.9,True
131,2,0,polyp,0.7963,0.6660,143.7,89.8,249.0,161.6,False
132,2,0,polyp,0.8915,0.7423,143.9,91.1,246.5,160.5,False
133,2,0,polyp,0.7578,0.7742,142.4,91.7,242.3,158.8,False
134,2,0,polyp,0.8801,0.7820,137.4,93.2,235.6,159.4,False
135,2,0,polyp,0.8882,0.8428,135.4,94.8,230.7,158.8,False
136,2,0,polyp,0.8954,0.8626,133.0,95.2,230.6,161.0,False
137,2,0,polyp,0.8976,0.8638,134.1,95.6,230.1,160.1,False
138,2,0,polyp,0.8910,0.8905,133.4,95.9,228.4,159.6,False
139,2,0,polyp,0.8577,0.8860,132.3,96.5,226.5,159.8,False
140,2,0,polyp,0.8580,0.8799,132.4,96.5,225.8,159.2,False
141,2,0,polyp,0.8609,0.8730,130.7,97.3,224.7,160.5,False
142,2,0,polyp,0.9217,0.8779,128.0,102.2,233.4,173.7,False
143,2,0,polyp,0.9150,0.8827,128.3,105.7,234.3,178.2,False
144,2,0,polyp,0.8286,0.8768,132.2,107.5,235.4,178.2,False
145,2,0,polyp,0.8813,0.8815,133.8,108.5,235.6,178.5,False
146,2,0,polyp,0.8831,0.8859,134.2,108.5,235.2,178.4,False
147,2,0,polyp,0.8424,0.8701,134.3,108.6,234.3,178.1,False
148,2,0,polyp,0.9039,0.8679,134.4,109.0,234.3,178.9,False
149,2,0,polyp,0.9099,0.8841,136.7,108.6,239.2,180.3,False
150,2,0,polyp,0.8958,0.8870,138.5,109.2,241.3,181.2,False
151,2,0,polyp,0.7166,0.7096,138.5,109.2,241.3,181.2,True
152,2,0,polyp,0.5733,0.5677,138.5,109.2,241.3,181.2,True
153,2,0,polyp,0.4586,0.4542,138.5,109.2,241.3,181.2,True
154,,,,,,,,,,False
155,2,0,polyp,0.8313,0.8767,145.9,101.9,247.2,173.0,False
156,2,0,polyp,0.8757,0.8833,147.0,101.1,248.7,172.9,False
157,2,0,polyp,0.7006,0.7067,147.0,101.1,248.7,172.9,True
158,2,0,polyp,0.5605,0.5653,147.0,101.1,248.7,172.9,True
159,2,0,polyp,0.4484,0.4523,147.0,101.1,248.7,172.9,True
160,2,0,polyp,0.0000,0.7026,149.6,100.1,252.2,172.6,False
161,2,0,polyp,0.0000,0.5206,150.2,99.9,253.1,172.5,False
161,3,0,polyp,0.8732,0.8732,189.2,115.8,296.1,193.2,False
162,3,0,polyp,0.8829,0.8780,190.4,116.2,297.2,193.5,False
162,2,0,polyp,0.0000,0.4165,150.2,99.9,253.1,172.5,True
163,3,0,polyp,0.9040,0.8867,193.1,118.0,295.9,192.4,False
163,2,0,polyp,0.0000,0.3332,150.2,99.9,253.1,172.5,True
164,3,0,polyp,0.8921,0.8880,194.9,118.6,296.6,192.0,False
164,2,0,polyp,0.0000,0.2665,150.2,99.9,253.1,172.5,True
165,3,0,polyp,0.8696,0.8844,195.4,118.5,296.3,191.2,False
166,3,0,polyp,0.6178,0.8333,193.5,117.0,294.8,189.9,False
167,3,0,polyp,0.8845,0.8336,194.3,116.6,295.1,189.1,False
168,3,0,polyp,0.8907,0.8310,196.1,116.0,294.3,186.8,False
169,3,0,polyp,0.8540,0.8233,197.0,115.6,295.9,187.1,False
170,3,0,polyp,0.8477,0.8189,198.0,115.8,296.5,187.1,False
171,3,0,polyp,0.9023,0.8758,198.6,117.0,296.4,188.0,False
172,3,0,polyp,0.8808,0.8751,198.3,115.5,298.8,188.4,False
173,3,0,polyp,0.8588,0.8687,197.2,114.7,298.4,188.1,False
174,3,0,polyp,0.8540,0.8687,196.3,115.1,297.3,188.1,False
175,3,0,polyp,0.8838,0.8760,196.2,116.7,295.5,188.2,False
176,3,0,polyp,0.8892,0.8733,195.7,118.0,295.0,189.2,False
177,3,0,polyp,0.8400,0.8652,195.3,119.3,294.5,190.2,False
178,3,0,polyp,0.8914,0.8717,195.1,120.6,294.3,191.2,False
179,3,0,polyp,0.8323,0.8674,195.7,122.5,294.4,192.4,False
180,3,0,polyp,0.8367,0.8579,195.2,123.6,294.9,194.1,False
181,3,0,polyp,0.7520,0.8305,195.2,124.8,297.4,196.7,False
182,3,0,polyp,0.8997,0.8424,196.6,126.0,297.0,196.8,False
183,3,0,polyp,0.8768,0.8395,198.1,126.4,295.6,195.2,False
184,3,0,polyp,0.8979,0.8526,197.6,127.5,295.5,196.6,False
185,3,0,polyp,0.8806,0.8614,197.9,128.2,295.6,197.3,False
186,3,0,polyp,0.8796,0.8869,197.5,128.7,294.8,197.6,False
187,3,0,polyp,0.8724,0.8815,197.5,129.1,294.5,198.0,False
188,3,0,polyp,0.8813,0.8824,197.5,129.7,294.2,198.4,False
189,3,0,polyp,0.8457,0.8719,198.2,130.9,294.3,199.2,False
190,3,0,polyp,0.8835,0.8725,199.7,133.9,293.9,200.7,False
191,3,0,polyp,0.8663,0.8698,199.9,136.1,294.3,203.1,False
192,3,0,polyp,0.8689,0.8691,199.9,136.7,295.7,204.7,False
193,3,0,polyp,0.8024,0.8534,200.7,136.8,295.4,203.8,False
194,3,0,polyp,0.8514,0.8545,199.9,137.1,296.0,205.2,False
195,3,0,polyp,0.8644,0.8507,199.7,137.1,296.3,205.4,False
196,3,0,polyp,0.8083,0.8391,200.1,137.3,296.3,205.2,False
197,3,0,polyp,0.8804,0.8414,199.5,137.1,298.1,206.8,False
198,3,0,polyp,0.8790,0.8567,200.4,137.3,299.3,207.1,False
199,3,0,polyp,0.8869,0.8638,200.2,137.5,300.6,208.2,False
200,3,0,polyp,0.9088,0.8727,201.0,136.9,303.5,209.0,False
201,3,0,polyp,0.8951,0.8900,201.6,137.7,304.6,210.2,False
202,3,0,polyp,0.9226,0.8985,202.0,138.1,305.7,211.3,False
203,3,0,polyp,0.9047,0.9036,203.8,138.6,308.4,212.4,False
204,3,0,polyp,0.8960,0.9054,204.4,139.0,310.4,213.9,False
205,3,0,polyp,0.9116,0.9060,204.6,139.7,310.7,214.6,False
206,3,0,polyp,0.9117,0.9093,205.8,142.6,310.3,216.2,False
207,3,0,polyp,0.8902,0.9028,204.8,143.9,309.7,217.9,False
