frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
75,3,0,polyp,0.9013,0.9260,83.0,10.8,293.4,231.1,False
76,3,0,polyp,0.9279,0.9227,83.3,10.6,294.4,231.7,False
77,3,0,polyp,0.9291,0.9185,84.7,11.1,296.3,233.0,False
78,3,0,polyp,0.9383,0.9279,85.1,12.2,297.4,233.7,False
79,3,0,polyp,0.8938,0.9181,84.5,12.9,299.3,234.8,False
80,3,0,polyp,0.8999,0.9178,84.4,12.3,300.8,234.8,False
81,3,0,polyp,0.8373,0.8997,85.4,10.6,303.1,234.5,False
82,3,0,polyp,0.8683,0.8875,90.0,9.3,306.4,233.4,False
83,3,0,polyp,0.9106,0.8820,93.7,8.1,307.9,232.9,False
84,3,0,polyp,0.9062,0.8845,96.7,8.1,308.4,231.9,False
85,3,0,polyp,0.8299,0.8705,102.1,8.2,309.7,231.8,False
86,3,0,polyp,0.8939,0.8818,106.7,7.0,311.0,229.9,False
87,3,0,polyp,0.8796,0.8840,111.4,5.5,312.1,226.2,False
88,3,0,polyp,0.8290,0.8677,115.4,5.7,313.5,225.8,False
89,3,0,polyp,0.8697,0.8604,122.9,7.2,316.9,228.5,False
90,3,0,polyp,0.8731,0.8691,127.6,4.1,318.1,222.0,False
91,3,0,polyp,0.6986,0.8300,130.2,4.9,317.9,222.1,False
92,3,0,polyp,0.8139,0.8169,133.6,6.1,318.9,223.8,False
93,3,0,polyp,0.8179,0.8146,136.1,5.9,319.5,223.5,False
94,3,0,polyp,0.7058,0.7819,138.6,5.8,319.5,222.2,False
95,3,0,polyp,0.8471,0.7767,141.2,6.1,319.4,222.6,False
96,3,0,polyp,0.8521,0.8074,144.5,1.7,319.6,211.4,False
97,3,0,polyp,0.6934,0.7833,148.8,3.9,320.3,213.4,False
98,3,0,polyp,0.8478,0.7892,152.1,1.9,319.9,206.3,False
99,3,0,polyp,0.8264,0.8134,155.2,0.4,319.4,198.4,False
100,3,0,polyp,0.7432,0.7926,158.3,5.0,319.8,203.7,False
101,3,0,polyp,0.7284,0.7678,160.2,5.1,320.1,202.6,False
102,3,0,polyp,0.8005,0.7893,160.6,4.1,319.0,199.3,False
103,3,0,polyp,0.8146,0.7826,159.7,3.8,317.1,195.9,False
104,3,0,polyp,0.8537,0.7881,156.4,6.0,314.0,198.1,False
105,3,0,polyp,0.7884,0.7971,152.6,6.4,311.4,197.4,False
106,3,0,polyp,0.6889,0.7892,150.4,9.5,310.5,203.3,False
107,3,0,polyp,0.7891,0.7869,150.0,12.5,310.4,211.1,False
108,3,0,polyp,0.8242,0.7889,151.0,5.7,310.7,198.4,False
109,3,0,polyp,0.7737,0.7729,155.1,4.0,312.9,192.0,False
110,3,0,polyp,0.8295,0.7811,159.5,2.2,314.4,185.3,False
111,3,0,polyp,0.7677,0.7968,162.8,2.4,314.9,182.4,False
112,3,0,polyp,0.7562,0.7902,166.8,3.1,316.7,181.7,False
113,3,0,polyp,0.8642,0.7982,170.2,2.0,317.2,177.1,False
114,3,0,polyp,0.8157,0.8067,173.0,3.5,317.6,177.5,False
115,3,0,polyp,0.7751,0.7958,174.8,4.9,317.8,178.5,False
116,3,0,polyp,0.7578,0.7938,175.8,7.4,317.6,183.4,False
117,3,0,polyp,0.7922,0.8010,176.5,5.5,317.4,180.6,False
118,3,0,polyp,0.8138,0.7909,176.7,3.7,316.6,175.7,False
119,3,0,polyp,0.5892,0.7456,177.7,7.2,318.0,182.3,False
120,3,0,polyp,0.6735,0.7253,178.5,5.6,318.6,178.2,False
121,3,0,polyp,0.6735,0.7084,179.7,5.4,319.2,177.3,False
122,3,0,polyp,0.6735,0.6847,180.9,5.2,319.9,176.4,False
123,3,0,polyp,0.6735,0.6566,182.1,5.0,320.5,175.5,False
124,3,0,polyp,0.5388,0.5253,182.1,5.0,320.5,175.5,True
125,3,0,polyp,0.4310,0.4203,182.1,5.0,320.5,175.5,True
126,3,0,polyp,0.3448,0.3362,182.1,5.0,320.5,175.5,True
127,,,,,,,,,,False
128,,,,,,,,,,False
129,,,,,,,,,,False
130,4,0,polyp,0.5348,0.5348,0.6,4.7,336.7,210.7,False
131,4,0,polyp,0.5258,0.5303,13.9,6.0,332.7,208.2,False
132,4,0,polyp,0.6787,0.5798,146.2,15.6,344.0,167.5,False
133,4,0,polyp,0.6787,0.6045,254.6,40.6,354.1,117.0,False
133,5,0,polyp,0.5686,0.5686,177.9,7.1,322.0,161.9,False
134,4,0,polyp,0.6787,0.6194,313.8,27.8,413.3,104.2,False
134,5,0,polyp,0.8268,0.6977,183.4,4.9,322.9,156.2,False
135,4,0,polyp,0.6787,0.6482,373.0,15.0,472.5,91.4,False
135,5,0,polyp,0.8050,0.7335,186.9,4.6,322.4,152.1,False
136,5,0,polyp,0.8050,0.7514,190.8,4.2,322.4,147.4,False
136,4,0,polyp,0.5430,0.5185,373.0,15.0,472.5,91.4,True
137,5,0,polyp,0.8097,0.7630,178.9,7.0,320.0,161.0,False
137,4,0,polyp,0.4344,0.4148,373.0,15.0,472.5,91.4,True
138,5,0,polyp,0.7374,0.7968,177.6,7.4,320.6,165.3,False
138,4,0,polyp,0.3475,0.3319,373.0,15.0,472.5,91.4,True
139,5,0,polyp,0.7845,0.7883,177.1,6.5,320.3,163.8,False
140,5,0,polyp,0.7633,0.7800,175.3,7.1,320.6,168.9,False
141,5,0,polyp,0.7633,0.7717,173.9,7.7,320.3,170.7,False
142,5,0,polyp,0.5052,0.7108,157.5,7.9,311.1,178.0,False
143,5,0,polyp,0.6714,0.6976,148.1,7.3,307.6,182.6,False
144,5,0,polyp,0.5725,0.6551,143.2,13.2,310.4,205.9,False
145,5,0,polyp,0.5725,0.6170,138.9,14.8,309.1,210.9,False
146,5,0,polyp,0.6537,0.5951,149.9,13.6,320.4,219.4,False
147,5,0,polyp,0.5265,0.5993,153.0,7.4,322.1,210.5,False
148,5,0,polyp,0.5729,0.5796,154.0,4.9,322.8,205.6,False
149,5,0,polyp,0.7741,0.6199,152.5,5.5,321.9,208.8,False
150,5,0,polyp,0.7290,0.6512,150.9,5.3,321.2,210.2,False
150,6,0,polyp,0.5049,0.5049,30.6,3.1,326.9,215.7,False
151,5,0,polyp,0.7290,0.6663,149.1,5.6,321.4,212.9,False
151,6,0,polyp,0.5049,0.5049,30.6,3.1,326.9,215.7,False
152,5,0,polyp,0.7245,0.7059,145.8,0.7,317.3,201.1,False
152,6,0,polyp,0.5049,0.5049,30.6,3.1,326.9,215.7,False
153,5,0,polyp,0.7009,0.7315,143.2,6.3,316.2,213.7,False
153,6,0,polyp,0.5049,0.5049,30.6,3.1,326.9,215.7,False
154,5,0,polyp,0.6197,0.7006,142.1,7.7,316.3,219.3,False
154,6,0,polyp,0.4039,0.4039,30.6,3.1,326.9,215.7,True
155,5,0,polyp,0.8144,0.7177,141.5,2.0,315.8,206.6,False
155,6,0,polyp,0.3232,0.3232,30.6,3.1,326.9,215.7,True
156,5,0,polyp,0.7626,0.7244,141.1,3.9,315.3,209.8,False
156,6,0,polyp,0.2585,0.2585,30.6,3.1,326.9,215.7,True
157,5,0,polyp,0.7626,0.7320,139.3,3.7,315.1,211.5,False
158,5,0,polyp,0.7376,0.7394,139.6,8.1,316.8,221.5,False
159,5,0,polyp,0.6844,0.7523,135.3,8.9,315.4,227.6,False
160,5,0,polyp,0.6875,0.7269,131.8,8.6,315.2,231.1,False
161,5,0,polyp,0.8293,0.7403,126.9,7.7,314.7,232.7,False
162,5,0,polyp,0.7454,0.7368,123.2,6.2,315.3,232.0,False
163,5,0,polyp,0.7134,0.7320,118.0,6.3,314.2,233.1,False
164,5,0,polyp,0.8019,0.7555,109.7,7.3,312.6,235.8,False
165,5,0,polyp,0.8638,0.7908,108.5,6.3,319.6,235.4,False
166,5,0,polyp,0.8286,0.7906,107.0,6.1,320.5,234.5,False
167,5,0,polyp,0.9027,0.8221,104.7,6.6,318.3,235.3,False
168,5,0,polyp,0.8136,0.8421,105.5,6.3,318.8,234.3,False
169,5,0,polyp,0.6416,0.8101,109.9,6.6,321.6,235.4,False
170,5,0,polyp,0.8766,0.8126,113.5,5.4,323.1,234.7,False
171,5,0,polyp,0.8865,0.8242,114.6,6.0,320.9,235.2,False
172,5,0,polyp,0.8184,0.8073,117.2,6.2,317.7,234.3,False
173,5,0,polyp,0.9114,0.8269,122.0,1.5,315.8,219.6,False
174,5,0,polyp,0.9002,0.8786,127.8,-0.1,314.8,208.0,False
175,5,0,polyp,0.9002,0.8834,127.3,-1.6,315.2,207.6,False
176,5,0,polyp,0.7703,0.8601,141.8,0.6,321.3,202.8,False
177,5,0,polyp,0.8038,0.8572,148.8,5.6,323.4,208.6,False
178,5,0,polyp,0.6234,0.7996,153.5,9.4,325.1,217.1,False
179,5,0,polyp,0.8240,0.7843,158.9,4.6,327.0,208.1,False
180,5,0,polyp,0.7524,0.7548,161.6,5.2,327.2,208.3,False
181,5,0,polyp,0.5814,0.7170,162.9,7.8,326.9,213.3,False
182,5,0,polyp,0.7434,0.7049,163.3,8.3,326.3,215.1,False
183,5,0,polyp,0.7950,0.7392,163.5,5.5,325.2,209.5,False
184,5,0,polyp,0.8077,0.7360,164.2,1.2,324.5,197.3,False
185,5,0,polyp,0.8123,0.7480,165.1,1.2,323.7,191.9,False
186,5,0,polyp,0.7936,0.7904,169.2,5.0,325.1,196.0,False
187,5,0,polyp,0.6397,0.7697,172.3,10.4,326.2,206.8,False
188,5,0,polyp,0.5279,0.7162,174.5,12.0,326.7,213.3,False
189,5,0,polyp,0.5656,0.6678,176.3,11.8,326.7,217.8,False
190,5,0,polyp,0.5656,0.6185,177.4,12.1,328.1,218.7,False
191,5,0,polyp,0.8104,0.6218,178.4,6.2,326.7,209.2,False
192,5,0,polyp,0.8200,0.6579,178.0,3.9,325.4,201.2,False
193,5,0,polyp,0.5566,0.6636,177.1,9.7,324.3,213.0,False
194,5,0,polyp,0.8181,0.7141,177.0,8.9,324.2,211.3,False
195,5,0,polyp,0.7789,0.7568,176.4,8.5,323.7,210.6,False
196,5,0,polyp,0.5910,0.7129,175.9,5.9,323.3,205.1,False
197,5,0,polyp,0.8217,0.7132,175.8,10.3,323.3,211.0,False
198,5,0,polyp,0.8340,0.7687,176.2,11.0,323.5,212.1,False
199,5,0,polyp,0.7070,0.7465,176.3,12.2,323.6,216.6,False
200,5,0,polyp,0.8115,0.7530,176.3,13.1,323.5,219.9,False
201,5,0,polyp,0.8173,0.7983,176.2,11.2,323.3,215.8,False
202,5,0,polyp,0.7531,0.7846,176.3,13.0,323.6,220.7,False
203,5,0,polyp,0.8245,0.7827,176.1,12.9,323.1,219.9,False
204,5,0,polyp,0.8111,0.8035,175.8,10.9,322.5,215.0,False
205,5,0,polyp,0.5585,0.7529,175.0,9.9,321.9,214.8,False
206,5,0,polyp,0.8322,0.7559,174.8,14.0,321.6,219.6,False
207,5,0,polyp,0.8408,0.7734,174.7,16.3,321.4,223.5,False
208,5,0,polyp,0.7966,0.7678,174.4,14.5,321.2,220.4,False
209,5,0,polyp,0.8840,0.7824,173.9,15.8,321.0,220.1,False
210,5,0,polyp,0.8920,0.8491,173.1,18.1,321.0,222.4,False
211,5,0,polyp,0.7499,0.8327,172.4,17.7,321.4,226.1,False
212,5,0,polyp,0.5896,0.7824,168.6,20.4,319.7,229.0,False
213,5,0,polyp,0.7307,0.7692,100.6,12.4,296.2,232.6,False
214,5,0,polyp,0.7307,0.7386,95.9,12.6,292.1,233.6,False
215,5,0,polyp,0.8587,0.7319,101.4,13.9,292.4,233.0,False
216,5,0,polyp,0.8755,0.7571,100.1,12.2,287.7,231.3,False
217,5,0,polyp,0.7183,0.7828,94.9,1.8,281.8,208.9,False
218,5,0,polyp,0.7283,0.7823,85.4,-0.5,271.0,197.6,False
219,5,0,polyp,0.7268,0.7815,81.8,-3.0,265.0,186.1,False
220,5,0,polyp,0.5271,0.7152,80.1,-0.9,261.4,183.0,False
221,5,0,polyp,0.8017,0.7005,78.1,1.2,259.2,177.9,False
222,5,0,polyp,0.8244,0.7217,77.7,3.0,258.0,176.5,False
223,5,0,polyp,0.8329,0.7426,77.1,3.2,256.5,175.7,False
224,5,0,polyp,0.8886,0.7750,76.0,4.0,254.6,175.5,False
225,5,0,polyp,0.8685,0.8432,76.1,3.6,254.5,173.1,False
226,5,0,polyp,0.7465,0.8322,76.9,5.2,255.8,174.2,False
227,5,0,polyp,0.7343,0.8142,79.5,4.6,257.7,172.7,False
228,5,0,polyp,0.7575,0.7991,82.4,4.6,260.2,171.0,False
229,5,0,polyp,0.8095,0.7832,84.3,6.4,262.4,171.3,False
230,5,0,polyp,0.8445,0.7784,86.4,5.2,264.9,168.5,False
231,5,0,polyp,0.8155,0.7923,87.5,3.5,266.4,165.6,False
232,5,0,polyp,0.8756,0.8205,88.1,4.5,266.3,165.6,False
233,5,0,polyp,0.8210,0.8332,87.8,6.1,266.7,167.8,False
234,5,0,polyp,0.7993,0.8312,87.9,6.1,267.7,170.7,False
235,5,0,polyp,0.8489,0.8321,90.1,7.1,270.2,172.0,False
236,5,0,polyp,0.8899,0.8469,91.5,6.4,271.5,171.4,False
237,5,0,polyp,0.8841,0.8486,92.1,5.7,272.6,172.8,False
238,5,0,polyp,0.8907,0.8626,92.1,5.1,272.8,172.7,False
239,5,0,polyp,0.8509,0.8729,92.5,4.7,273.4,173.8,False
240,5,0,polyp,0.8251,0.8681,93.9,5.2,275.2,176.4,False
241,5,0,polyp,0.8467,0.8595,95.0,6.9,276.2,180.6,False
242,5,0,polyp,0.8620,0.8551,96.2,5.8,277.1,181.3,False
243,5,0,polyp,0.8744,0.8518,96.6,5.7,277.4,183.4,False
244,5,0,polyp,0.8433,0.8503,96.5,6.1,277.3,184.9,False
245,5,0,polyp,0.8667,0.8586,97.0,5.2,277.9,185.6,False
246,5,0,polyp,0.8575,0.8608,97.3,4.2,278.0,185.3,False
247,5,0,polyp,0.7719,0.8428,97.1,5.5,278.1,187.7,False
248,5,0,polyp,0.7951,0.8269,99.1,5.2,279.0,188.8,False
249,5,0,polyp,0.7445,0.8071,100.5,3.9,279.2,187.2,False
250,5,0,polyp,0.6722,0.7682,101.9,4.3,279.7,185.2,False
251,5,0,polyp,0.8478,0.7663,102.7,2.1,280.0,181.2,False
252,5,0,polyp,0.8542,0.7828,102.6,1.7,279.6,179.0,False
253,5,0,polyp,0.7776,0.7793,103.5,3.5,279.6,179.1,False
254,5,0,polyp,0.8645,0.8033,103.9,2.9,279.8,176.9,False
255,5,0,polyp,0.8412,0.8371,104.2,2.8,279.9,175.5,False
256,5,0,polyp,0.7920,0.8259,104.4,4.0,280.2,176.6,False
257,5,0,polyp,0.9036,0.8358,104.7,4.6,280.7,175.6,False
258,5,0,polyp,0.8929,0.8589,104.7,5.0,280.8,174.8,False
259,5,0,polyp,0.8460,0.8552,104.7,6.8,281.0,175.4,False
260,5,0,polyp,0.8936,0.8656,104.4,7.3,280.7,175.0,False
261,5,0,polyp,0.8979,0.8868,104.2,7.3,280.7,174.7,False
262,5,0,polyp,0.8370,0.8735,104.2,6.8,280.7,174.5,False
263,5,0,polyp,0.9120,0.8773,104.3,7.2,281.0,174.6,False
264,5,0,polyp,0.8763,0.8834,104.5,6.9,281.2,174.4,False
265,5,0,polyp,0.7487,0.8544,104.3,7.0,280.8,174.8,False
266,5,0,polyp,0.8740,0.8496,104.3,7.1,280.8,174.5,False
267,5,0,polyp,0.8575,0.8537,103.7,6.0,280.4,174.6,False
268,5,0,polyp,0.7118,0.8137,103.1,6.6,279.7,177.2,False
269,5,0,polyp,0.8259,0.8036,102.4,8.0,279.6,182.5,False
270,5,0,polyp,0.8177,0.8174,101.2,7.2,279.0,182.8,False
271,5,0,polyp,0.7985,0.8023,99.8,7.5,278.8,184.4,False
272,5,0,polyp,0.8630,0.8034,99.7,5.1,278.8,182.7,False
273,5,0,polyp,0.8823,0.8375,100.7,3.7,279.3,180.3,False
274,5,0,polyp,0.8664,0.8456,102.2,3.5,280.3,177.1,False
275,5,0,polyp,0.8671,0.8555,102.8,2.7,280.1,174.5,False
276,5,0,polyp,0.8692,0.8696,103.3,3.1,280.0,173.2,False
277,5,0,polyp,0.8757,0.8721,104.1,4.1,280.6,173.0,False
278,5,0,polyp,0.8774,0.8711,105.5,3.8,282.0,173.0,False
279,5,0,polyp,0.8432,0.8665,107.2,4.4,284.0,173.8,False
280,5,0,polyp,0.8560,0.8643,108.3,5.0,285.4,174.6,False
281,5,0,polyp,0.9221,0.8749,109.3,3.4,286.7,173.4,False
282,5,0,polyp,0.9067,0.8811,108.4,2.8,286.4,172.9,False
283,5,0,polyp,0.8296,0.8715,108.1,3.8,285.8,173.6,False
284,5,0,polyp,0.8783,0.8785,107.3,4.7,284.9,174.1,False
285,5,0,polyp,0.8753,0.8824,106.6,4.9,284.2,174.9,False
286,5,0,polyp,0.8156,0.8611,105.5,5.2,283.5,175.0,False
287,5,0,polyp,0.7912,0.8380,105.1,6.1,283.4,177.9,False
288,5,0,polyp,0.8615,0.8444,104.7,5.4,283.5,179.6,False
289,5,0,polyp,0.7236,0.8134,104.1,6.5,283.1,183.1,False
290,5,0,polyp,0.8636,0.8111,103.1,6.2,281.9,186.0,False
291,5,0,polyp,0.8383,0.8156,102.7,4.9,281.1,185.2,False
292,5,0,polyp,0.8089,0.8192,102.2,4.9,280.2,185.3,False
293,5,0,polyp,0.9105,0.8290,102.0,4.2,280.2,185.6,False
294,5,0,polyp,0.9103,0.8663,102.0,4.3,280.2,186.9,False
295,5,0,polyp,0.8406,0.8617,102.8,5.7,280.9,188.2,False
296,5,0,polyp,0.9285,0.8798,102.8,6.1,280.9,189.3,False
297,5,0,polyp,0.9273,0.9034,102.7,6.3,280.5,190.7,False
298,5,0,polyp,0.9062,0.9026,103.4,7.0,281.7,193.0,False
299,5,0,polyp,0.8856,0.8976,103.8,7.8,282.2,195.4,False
300,5,0,polyp,0.8870,0.9069,104.5,8.4,283.2,198.2,False
301,5,0,polyp,0.8496,0.8911,105.2,7.2,284.1,195.9,False
302,5,0,polyp,0.8911,0.8839,105.5,6.5,283.9,195.3,False
303,5,0,polyp,0.8688,0.8764,106.2,8.2,286.0,199.7,False
304,5,0,polyp,0.8575,0.8708,106.1,8.3,286.8,200.9,False
305,5,0,polyp,0.9103,0.8754,106.9,5.1,286.9,197.1,False
306,5,0,polyp,0.9104,0.8876,107.9,4.2,288.6,196.5,False
307,5,0,polyp,0.9072,0.8908,108.3,3.7,289.6,194.8,False
308,5,0,polyp,0.9153,0.9001,109.0,3.4,290.7,194.1,False
309,5,0,polyp,0.9015,0.9089,109.7,3.8,291.5,195.2,False
310,5,0,polyp,0.8904,0.9050,110.4,4.3,292.5,195.9,False
311,5,0,polyp,0.9244,0.9077,109.6,3.0,292.0,193.5,False
312,5,0,polyp,0.9090,0.9081,106.6,3.4,290.2,194.4,False
313,5,0,polyp,0.8923,0.9035,105.0,3.8,288.9,193.4,False
314,5,0,polyp,0.8696,0.8971,105.3,5.0,288.1,195.5,False
315,5,0,polyp,0.8705,0.8931,105.9,10.2,289.5,204.5,False
316,5,0,polyp,0.8894,0.8862,104.5,11.7,290.1,207.5,False
317,5,0,polyp,0.9048,0.8853,103.3,14.8,289.8,215.5,False
318,5,0,polyp,0.5994,0.8267,94.0,11.2,302.2,220.8,False
319,5,0,polyp,0.5994,0.7727,94.0,12.3,302.5,222.2,False
320,5,0,polyp,0.5564,0.7099,96.0,35.8,298.2,223.4,False
321,5,0,polyp,0.5564,0.6433,95.9,37.9,298.3,225.8,False
322,5,0,polyp,0.5564,0.5736,95.8,40.0,298.4,228.1,False
323,5,0,polyp,0.5564,0.5650,95.6,42.2,298.5,230.5,False
324,5,0,polyp,0.4451,0.4520,95.6,42.2,298.5,230.5,True
325,5,0,polyp,0.3561,0.3616,95.6,42.2,298.5,230.5,True
326,7,0,polyp,0.6330,0.6330,104.6,3.3,268.3,203.0,False
326,5,0,polyp,0.2849,0.2893,95.6,42.2,298.5,230.5,True
327,7,0,polyp,0.8493,0.7412,107.6,2.9,269.5,192.3,False
328,7,0,polyp,0.8174,0.7666,103.0,7.2,262.3,194.9,False
329,7,0,polyp,0.8174,0.7793,100.3,11.0,256.2,194.6,False
330,7,0,polyp,0.7828,0.7800,109.8,7.9,277.2,194.9,False
331,7,0,polyp,0.5926,0.7719,108.6,7.4,280.7,199.0,False
332,7,0,polyp,0.8146,0.7649,108.0,2.7,280.2,189.1,False
333,7,0,polyp,0.8707,0.7756,107.1,2.4,280.1,185.9,False
334,7,0,polyp,0.8691,0.7859,106.6,6.0,278.8,184.1,False
335,7,0,polyp,0.8951,0.8084,106.9,8.3,278.1,182.0,False
336,7,0,polyp,0.8806,0.8660,108.2,6.0,277.8,176.1,False
337,7,0,polyp,0.8704,0.8772,110.1,5.4,277.7,172.4,False
338,7,0,polyp,0.8951,0.8821,112.2,6.1,279.5,171.3,False
339,7,0,polyp,0.8830,0.8848,112.7,5.7,279.3,169.8,False
340,7,0,polyp,0.5095,0.8077,118.1,4.9,305.1,174.8,False
341,7,0,polyp,0.5591,0.7434,105.6,6.2,285.3,175.8,False
342,7,0,polyp,0.8520,0.7397,102.8,7.2,275.7,178.9,False
343,7,0,polyp,0.5823,0.6771,103.1,13.0,272.3,193.1,False
344,7,0,polyp,0.8124,0.6630,106.4,14.6,271.6,196.4,False
345,7,0,polyp,0.8021,0.7216,108.0,18.7,271.8,207.1,False
346,7,0,polyp,0.8999,0.7897,112.4,22.3,272.7,212.7,False
347,7,0,polyp,0.9088,0.8011,115.0,25.2,272.7,217.2,False
348,7,0,polyp,0.9207,0.8688,117.3,29.1,272.2,220.8,False
349,7,0,polyp,0.9100,0.8883,118.3,33.2,271.2,225.9,False
350,7,0,polyp,0.9479,0.9175,120.0,36.8,271.9,228.5,False
