frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
53,3,0,polyp,0.8535,0.8752,191.2,77.0,325.7,208.4,False
54,3,0,polyp,0.8551,0.8677,190.8,80.4,325.8,211.0,False
55,3,0,polyp,0.8651,0.8666,190.7,82.2,325.5,212.5,False
56,3,0,polyp,0.6705,0.8245,191.1,83.7,325.6,213.9,False
57,3,0,polyp,0.6705,0.7829,191.4,85.2,325.6,215.0,False
58,3,0,polyp,0.6705,0.7463,191.7,86.6,325.6,216.1,False
59,3,0,polyp,0.6705,0.7094,192.1,88.0,325.7,217.2,False
60,3,0,polyp,0.5364,0.5675,192.1,88.0,325.7,217.2,True
61,3,0,polyp,0.4291,0.4540,192.1,88.0,325.7,217.2,True
62,3,0,polyp,0.3433,0.3632,192.1,88.0,325.7,217.2,True
63,,,,,,,,,,False
64,,,,,,,,,,False
65,,,,,,,,,,False
66,,,,,,,,,,False
67,,,,,,,,,,False
68,,,,,,,,,,False
69,4,0,polyp,0.5405,0.5405,209.6,109.4,326.5,231.0,False
70,4,0,polyp,0.5405,0.5405,209.6,109.4,326.5,231.0,False
71,4,0,polyp,0.5405,0.5405,209.6,109.4,326.5,231.0,False
72,4,0,polyp,0.6750,0.5741,220.5,113.9,327.0,227.0,False
73,4,0,polyp,0.6750,0.5943,224.1,115.8,327.3,225.3,False
74,4,0,polyp,0.5006,0.5863,224.9,100.7,328.8,220.6,False
75,4,0,polyp,0.5006,0.5783,227.1,98.2,329.9,216.8,False
76,4,0,polyp,0.5006,0.5704,229.4,95.7,330.9,212.9,False
77,4,0,polyp,0.5006,0.5355,231.7,93.2,332.0,209.0,False
78,4,0,polyp,0.4005,0.4284,231.7,93.2,332.0,209.0,True
79,4,0,polyp,0.3204,0.3427,231.7,93.2,332.0,209.0,True
80,4,0,polyp,0.2563,0.2742,231.7,93.2,332.0,209.0,True
81,,,,,,,,,,False
82,,,,,,,,,,False
83,,,,,,,,,,False
84,,,,,,,,,,False
85,,,,,,,,,,False
86,,,,,,,,,,False
87,5,0,polyp,0.5964,0.5964,237.1,6.2,331.0,197.9,False
88,5,0,polyp,0.5964,0.5964,237.1,6.2,331.0,197.9,False
89,5,0,polyp,0.5964,0.5964,237.1,6.2,331.0,197.9,False
90,5,0,polyp,0.5964,0.5964,237.1,6.2,331.0,197.9,False
91,5,0,polyp,0.4771,0.4771,237.1,6.2,331.0,197.9,True
92,6,0,polyp,0.5551,0.5551,195.2,7.3,329.4,216.8,False
92,5,0,polyp,0.3817,0.3817,237.1,6.2,331.0,197.9,True
93,6,0,polyp,0.5551,0.5551,195.2,7.3,329.4,216.8,False
93,5,0,polyp,0.3053,0.3053,237.1,6.2,331.0,197.9,True
94,6,0,polyp,0.5551,0.5551,195.2,7.3,329.4,216.8,False
95,6,0,polyp,0.6315,0.5742,195.1,7.7,331.5,214.1,False
96,6,0,polyp,0.7401,0.6074,194.6,8.8,329.4,212.1,False
97,6,0,polyp,0.7482,0.6460,194.4,8.0,328.1,208.9,False
98,6,0,polyp,0.6706,0.6691,192.9,7.7,326.8,208.9,False
99,6,0,polyp,0.7612,0.7103,189.8,12.8,325.6,213.7,False
100,6,0,polyp,0.9260,0.7692,186.0,31.1,323.2,221.5,False
101,6,0,polyp,0.9227,0.8057,184.1,42.2,322.6,225.4,False
102,6,0,polyp,0.6724,0.7906,181.9,50.8,322.6,228.2,False
103,6,0,polyp,0.9318,0.8428,180.9,63.6,321.4,231.1,False
104,6,0,polyp,0.9222,0.8750,180.0,69.3,320.0,230.5,False
105,6,0,polyp,0.9250,0.8748,180.5,71.5,321.0,228.9,False
106,6,0,polyp,0.9095,0.8722,181.5,72.8,322.4,227.8,False
107,6,0,polyp,0.9351,0.9247,182.4,72.6,323.0,225.8,False
108,6,0,polyp,0.9053,0.9194,182.8,71.0,322.8,224.0,False
109,6,0,polyp,0.9041,0.9158,183.0,68.4,322.7,222.4,False
110,6,0,polyp,0.9211,0.9150,183.7,66.0,322.8,220.7,False
111,6,0,polyp,0.9103,0.9152,184.2,64.6,322.9,220.6,False
112,6,0,polyp,0.8793,0.9040,186.0,63.1,323.6,220.0,False
113,6,0,polyp,0.9019,0.9033,188.0,62.4,325.1,219.9,False
114,6,0,polyp,0.8848,0.8995,189.1,61.4,325.2,219.1,False
115,6,0,polyp,0.8369,0.8826,190.0,60.0,325.5,219.2,False
116,6,0,polyp,0.9131,0.8832,190.4,56.9,324.9,216.9,False
117,6,0,polyp,0.9305,0.8934,191.3,54.7,325.2,215.6,False
118,6,0,polyp,0.9176,0.8966,191.8,52.5,325.1,214.3,False
119,6,0,polyp,0.9031,0.9003,192.5,49.0,325.7,212.5,False
120,6,0,polyp,0.8997,0.9128,193.1,45.5,326.2,210.9,False
121,6,0,polyp,0.8455,0.8993,193.6,42.8,326.6,209.7,False
122,6,0,polyp,0.8940,0.8920,194.1,38.0,327.1,207.4,False
123,6,0,polyp,0.7909,0.8667,195.6,33.8,327.7,205.6,False
124,6,0,polyp,0.6402,0.8141,197.3,27.4,328.7,203.1,False
125,6,0,polyp,0.6784,0.7698,198.1,18.6,329.0,199.9,False
126,6,0,polyp,0.6714,0.7350,200.3,14.4,330.4,198.8,False
127,6,0,polyp,0.5841,0.6730,202.5,11.2,331.3,198.2,False
128,6,0,polyp,0.8264,0.6801,203.9,9.1,330.7,197.8,False
129,6,0,polyp,0.7959,0.7112,205.8,8.0,330.1,197.6,False
130,6,0,polyp,0.6982,0.7152,207.7,7.3,330.6,197.6,False
131,6,0,polyp,0.7383,0.7286,209.6,6.6,331.3,197.2,False
132,6,0,polyp,0.6991,0.7516,210.2,6.5,330.7,197.2,False
133,6,0,polyp,0.6317,0.7126,211.1,6.4,330.6,197.1,False
134,6,0,polyp,0.7445,0.7024,211.2,6.1,329.5,196.5,False
135,6,0,polyp,0.7252,0.7078,211.5,6.3,328.9,196.6,False
136,6,0,polyp,0.6776,0.6956,212.0,6.4,328.8,196.8,False
137,6,0,polyp,0.7022,0.6962,212.5,6.6,328.2,196.9,False
138,6,0,polyp,0.7146,0.7128,214.3,6.7,328.1,197.1,False
139,6,0,polyp,0.6212,0.6881,216.5,7.4,328.4,197.7,False
140,6,0,polyp,0.8043,0.7040,217.6,7.7,328.1,198.2,False
141,6,0,polyp,0.5586,0.6802,217.0,8.1,327.4,199.2,False
142,6,0,polyp,0.5586,0.6515,217.6,8.0,327.6,198.5,False
143,6,0,polyp,0.5738,0.6233,212.2,9.2,325.7,202.5,False
144,6,0,polyp,0.5031,0.5997,209.0,10.4,325.6,206.7,False
145,6,0,polyp,0.5031,0.5395,209.0,10.7,325.3,206.6,False
146,6,0,polyp,0.9179,0.6113,191.6,27.2,318.5,218.6,False
147,6,0,polyp,0.9157,0.6827,186.7,33.8,319.4,221.1,False
148,6,0,polyp,0.9012,0.7482,185.0,37.8,320.9,222.6,False
149,6,0,polyp,0.9183,0.8312,184.4,40.7,322.5,223.0,False
150,6,0,polyp,0.9321,0.9170,184.6,44.7,322.7,223.4,False
151,6,0,polyp,0.8897,0.9114,186.8,49.3,325.0,227.5,False
152,6,0,polyp,0.9108,0.9104,188.3,51.6,325.8,226.9,False
153,6,0,polyp,0.9038,0.9109,189.5,54.3,326.5,227.3,False
154,6,0,polyp,0.9103,0.9094,190.6,57.3,326.7,227.6,False
155,6,0,polyp,0.9051,0.9040,191.3,61.6,326.5,228.4,False
156,6,0,polyp,0.9292,0.9118,192.6,65.7,326.7,229.2,False
157,6,0,polyp,0.8956,0.9088,193.9,68.1,326.8,229.2,False
158,6,0,polyp,0.9065,0.9093,195.7,70.2,327.3,228.7,False
159,6,0,polyp,0.9008,0.9074,198.2,72.4,327.9,228.5,False
160,6,0,polyp,0.8608,0.8986,201.3,73.2,328.8,227.6,False
161,6,0,polyp,0.9115,0.8951,204.5,73.6,329.4,226.1,False
162,6,0,polyp,0.8927,0.8945,206.5,72.7,329.5,224.7,False
163,6,0,polyp,0.8207,0.8773,208.4,73.1,330.1,224.5,False
164,6,0,polyp,0.9093,0.8790,208.8,70.4,329.2,223.2,False
165,6,0,polyp,0.8609,0.8790,209.3,69.0,328.0,222.1,False
166,6,0,polyp,0.6228,0.8213,210.3,65.0,328.4,220.9,False
167,6,0,polyp,0.8403,0.8108,208.6,55.5,327.2,214.8,False
168,6,0,polyp,0.8403,0.8147,209.1,55.3,327.3,214.1,False
169,6,0,polyp,0.7267,0.7782,201.4,31.7,324.7,201.2,False
170,6,0,polyp,0.8947,0.7849,197.2,22.7,324.2,198.7,False
171,6,0,polyp,0.6562,0.7916,189.3,13.3,322.4,192.8,False
172,6,0,polyp,0.7824,0.7800,181.0,8.9,320.6,188.6,False
173,6,0,polyp,0.8535,0.7827,175.6,7.1,320.4,186.6,False
174,6,0,polyp,0.8781,0.8130,171.7,6.3,320.8,185.5,False
175,6,0,polyp,0.7395,0.7819,168.1,6.0,321.6,184.4,False
176,6,0,polyp,0.8835,0.8274,164.6,5.9,321.4,183.3,False
177,6,0,polyp,0.8667,0.8442,161.7,5.2,321.1,181.4,False
178,6,0,polyp,0.8514,0.8438,158.6,4.9,320.4,180.6,False
179,6,0,polyp,0.8763,0.8435,154.0,5.4,320.5,181.1,False
180,6,0,polyp,0.8439,0.8643,149.6,6.7,318.9,181.1,False
181,6,0,polyp,0.7822,0.8441,140.7,6.6,305.7,180.3,False
182,6,0,polyp,0.8160,0.8340,138.3,6.8,302.9,180.2,False
183,6,0,polyp,0.8055,0.8248,133.7,7.5,295.6,180.5,False
184,6,0,polyp,0.8265,0.8148,129.7,7.8,290.1,180.5,False
185,6,0,polyp,0.8220,0.8105,134.1,8.4,305.6,183.6,False
186,6,0,polyp,0.8103,0.8161,132.3,7.7,312.7,183.5,False
187,6,0,polyp,0.6963,0.7921,130.1,8.9,317.3,185.8,False
188,6,0,polyp,0.7719,0.7854,126.4,9.4,319.0,186.2,False
189,6,0,polyp,0.7432,0.7687,120.6,8.9,319.6,185.9,False
190,6,0,polyp,0.5674,0.7178,117.7,8.8,322.3,185.6,False
191,6,0,polyp,0.7707,0.7099,114.2,7.7,321.2,184.6,False
192,6,0,polyp,0.8464,0.7399,112.3,7.8,320.2,185.0,False
193,6,0,polyp,0.5474,0.6950,98.8,8.7,288.3,186.1,False
194,6,0,polyp,0.6820,0.6828,111.5,9.3,308.6,189.3,False
195,6,0,polyp,0.6578,0.7009,112.6,10.6,315.0,191.3,False
196,6,0,polyp,0.6578,0.6783,111.4,10.5,314.2,191.5,False
197,6,0,polyp,0.6569,0.6404,113.6,8.7,320.3,189.0,False
198,6,0,polyp,0.5249,0.6359,112.5,8.8,321.2,188.8,False
198,7,0,polyp,0.5225,0.5225,112.6,10.3,259.5,187.7,False
199,6,0,polyp,0.5249,0.6044,111.8,8.5,320.9,188.8,False
199,7,0,polyp,0.5225,0.5225,112.6,10.3,259.5,187.7,False
