frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
72,,,,,,,,,,False
73,,,,,,,,,,False
74,,,,,,,,,,False
75,,,,,,,,,,False
76,,,,,,,,,,False
77,,,,,,,,,,False
78,,,,,,,,,,False
79,,,,,,,,,,False
80,,,,,,,,,,False
81,,,,,,,,,,False
82,,,,,,,,,,False
83,,,,,,,,,,False
84,,,,,,,,,,False
85,,,,,,,,,,False
86,,,,,,,,,,False
87,2,0,polyp,0.6294,0.6294,204.3,96.5,320.7,174.8,False
88,2,0,polyp,0.8848,0.7571,184.9,94.1,297.3,171.4,False
89,2,0,polyp,0.9001,0.8048,181.3,92.2,296.8,170.7,False
90,2,0,polyp,0.9060,0.8301,179.5,91.6,296.7,169.9,False
91,2,0,polyp,0.9068,0.8454,179.0,91.5,297.1,169.8,False
92,2,0,polyp,0.8936,0.8982,174.6,90.8,293.1,169.0,False
93,2,0,polyp,0.9211,0.9055,172.5,90.2,291.9,168.6,False
94,2,0,polyp,0.8994,0.9054,171.2,90.1,290.5,168.4,False
95,2,0,polyp,0.8777,0.8997,171.0,89.7,290.3,168.3,False
96,2,0,polyp,0.8816,0.8947,171.2,89.2,290.6,168.0,False
97,2,0,polyp,0.8013,0.8762,171.5,88.9,291.0,168.2,False
98,2,0,polyp,0.8313,0.8582,171.1,89.1,290.6,168.8,False
99,2,0,polyp,0.8644,0.8512,170.7,88.9,290.5,168.9,False
100,2,0,polyp,0.8438,0.8445,169.2,88.5,288.2,168.9,False
101,2,0,polyp,0.9012,0.8484,168.4,87.9,287.1,168.3,False
102,2,0,polyp,0.8329,0.8547,168.5,88.1,287.1,168.2,False
103,2,0,polyp,0.8933,0.8671,168.2,87.8,285.8,167.9,False
104,2,0,polyp,0.8674,0.8677,168.4,87.9,285.5,167.9,False
105,2,0,polyp,0.8980,0.8786,168.9,87.8,286.0,167.7,False
106,2,0,polyp,0.8731,0.8729,169.2,88.3,286.7,167.9,False
107,2,0,polyp,0.8260,0.8716,169.5,88.5,287.3,167.7,False
108,2,0,polyp,0.8546,0.8638,169.4,88.6,287.5,167.6,False
109,2,0,polyp,0.8589,0.8621,168.8,88.7,286.9,167.4,False
110,2,0,polyp,0.8589,0.8543,168.2,88.5,286.4,167.3,False
111,2,0,polyp,0.6273,0.8051,165.1,88.6,287.9,168.4,False
112,2,0,polyp,0.8825,0.8164,166.8,88.2,287.5,167.9,False
113,2,0,polyp,0.7829,0.8021,168.0,88.4,287.2,167.8,False
114,2,0,polyp,0.6676,0.7638,168.6,87.8,286.3,166.4,False
115,2,0,polyp,0.5868,0.7094,166.9,85.3,283.6,160.7,False
116,2,0,polyp,0.7722,0.7384,167.4,87.4,282.9,162.7,False
117,2,0,polyp,0.7722,0.7163,166.9,87.1,282.4,162.4,False
118,2,0,polyp,0.7767,0.7151,167.3,88.7,281.3,165.3,False
119,2,0,polyp,0.8752,0.7566,167.2,88.0,279.0,164.1,False
120,2,0,polyp,0.8656,0.8124,168.2,88.0,279.2,164.1,False
121,2,0,polyp,0.8726,0.8325,168.7,87.9,278.7,163.8,False
122,2,0,polyp,0.9046,0.8589,169.9,88.8,281.6,165.2,False
123,2,0,polyp,0.8255,0.8687,167.9,87.6,279.7,164.3,False
124,2,0,polyp,0.8471,0.8631,167.8,86.9,278.7,163.1,False
125,2,0,polyp,0.5100,0.7919,167.4,87.2,279.6,163.5,False
126,2,0,polyp,0.5981,0.7370,166.6,86.8,280.4,163.5,False
127,2,0,polyp,0.5981,0.6757,166.3,86.7,280.1,163.4,False
128,2,0,polyp,0.8413,0.6789,159.1,89.4,273.0,167.4,False
129,2,0,polyp,0.5843,0.6263,152.2,92.8,264.5,171.2,False
130,2,0,polyp,0.5843,0.6412,150.7,93.3,263.0,171.6,False
131,2,0,polyp,0.7963,0.6808,141.9,88.1,251.0,163.2,False
132,2,0,polyp,0.8915,0.7395,140.9,89.3,249.6,162.3,False
133,2,0,polyp,0.7578,0.7228,139.0,89.8,245.9,160.7,False
134,2,0,polyp,0.8801,0.7820,134.9,91.6,238.6,161.0,False
135,2,0,polyp,0.8882,0.8428,132.6,93.0,234.0,160.5,False
136,2,0,polyp,0.8954,0.8626,132.1,94.4,231.8,161.7,False
137,2,0,polyp,0.8976,0.8638,132.6,94.7,231.8,160.9,False
138,2,0,polyp,0.8910,0.8905,131.9,95.1,229.9,160.4,False
139,2,0,polyp,0.8577,0.8860,131.2,95.8,227.6,160.4,False
140,2,0,polyp,0.8580,0.8799,131.4,95.9,226.7,159.8,False
141,2,0,polyp,0.8609,0.8730,130.2,97.0,225.1,160.6,False
142,2,0,polyp,0.9217,0.8779,132.1,104.4,229.0,171.2,False
143,2,0,polyp,0.9150,0.8827,132.5,107.7,229.9,175.9,False
144,2,0,polyp,0.8286,0.8768,135.0,108.5,232.4,176.9,False
145,2,0,polyp,0.8813,0.8815,136.0,109.1,233.2,177.7,False
146,2,0,polyp,0.8831,0.8859,136.4,109.0,232.8,177.7,False
147,2,0,polyp,0.8424,0.8701,136.3,108.9,232.1,177.6,False
148,2,0,polyp,0.9039,0.8679,136.6,109.5,232.0,178.3,False
149,2,0,polyp,0.9099,0.8841,139.3,109.5,236.3,179.3,False
150,2,0,polyp,0.8958,0.8870,140.5,109.9,239.1,180.3,False
151,2,0,polyp,0.8958,0.8896,140.6,110.9,238.9,181.0,False
152,2,0,polyp,0.8958,0.9002,140.7,111.8,238.8,181.8,False
153,2,0,polyp,0.8958,0.8986,140.8,112.8,238.6,182.5,False
154,2,0,polyp,0.7166,0.7189,140.8,112.8,238.6,182.5,True
155,3,0,polyp,0.8313,0.8313,147.5,100.8,246.8,171.6,False
155,2,0,polyp,0.5733,0.5751,140.8,112.8,238.6,182.5,True
156,3,0,polyp,0.8757,0.8535,148.9,101.1,247.3,172.6,False
156,2,0,polyp,0.4586,0.4601,140.8,112.8,238.6,182.5,True
157,3,0,polyp,0.8757,0.8609,149.9,101.8,248.4,173.3,False
158,3,0,polyp,0.8757,0.8646,150.9,102.4,249.4,174.0,False
159,3,0,polyp,0.8757,0.8668,151.9,103.1,250.4,174.7,False
160,3,0,polyp,0.9049,0.8815,188.6,117.4,294.6,194.2,False
161,3,0,polyp,0.8732,0.8810,191.9,117.1,298.5,194.7,False
162,3,0,polyp,0.8829,0.8825,193.7,117.4,300.5,195.3,False
163,3,0,polyp,0.9040,0.8881,194.5,118.3,300.9,194.9,False
164,3,0,polyp,0.8921,0.8914,195.3,118.6,302.0,194.5,False
165,3,0,polyp,0.8696,0.8844,195.3,118.4,301.5,193.5,False
166,3,0,polyp,0.6178,0.8333,193.6,117.2,299.4,191.8,False
167,3,0,polyp,0.8845,0.8336,194.8,116.8,298.8,190.8,False
168,3,0,polyp,0.8907,0.8310,196.7,115.9,297.4,188.6,False
169,3,0,polyp,0.8540,0.8233,198.3,115.9,297.8,188.3,False
170,3,0,polyp,0.8477,0.8189,199.4,116.1,298.0,188.1,False
171,3,0,polyp,0.9023,0.8758,200.1,117.2,297.5,188.8,False
172,3,0,polyp,0.8808,0.8751,200.3,116.3,299.0,188.6,False
173,3,0,polyp,0.8588,0.8687,198.7,115.4,298.9,188.3,False
174,3,0,polyp,0.8540,0.8687,197.0,115.5,298.4,188.4,False
175,3,0,polyp,0.8838,0.8760,195.9,116.7,297.5,189.0,False
176,3,0,polyp,0.8892,0.8733,195.1,117.9,297.1,189.9,False
177,3,0,polyp,0.8400,0.8652,194.5,119.1,296.7,190.8,False
178,3,0,polyp,0.8914,0.8717,194.1,120.4,296.5,191.8,False
179,3,0,polyp,0.8323,0.8674,194.4,122.2,296.8,193.0,False
180,3,0,polyp,0.8367,0.8579,194.2,123.5,296.8,194.4,False
181,3,0,polyp,0.7520,0.8305,194.8,125.1,298.7,196.6,False
182,3,0,polyp,0.8997,0.8424,196.1,126.0,298.2,197.1,False
183,3,0,polyp,0.8768,0.8395,196.9,125.8,297.5,195.9,False
184,3,0,polyp,0.8979,0.8526,197.2,127.2,296.6,197.0,False
185,3,0,polyp,0.8806,0.8614,197.7,128.1,296.4,197.6,False
186,3,0,polyp,0.8796,0.8869,197.6,128.6,295.2,197.8,False
187,3,0,polyp,0.8724,0.8815,197.9,129.0,294.6,198.1,False
188,3,0,polyp,0.8813,0.8824,198.0,129.7,294.1,198.6,False
189,3,0,polyp,0.8457,0.8719,198.5,130.8,294.4,199.4,False
190,3,0,polyp,0.8835,0.8725,199.3,133.4,294.6,201.2,False
191,3,0,polyp,0.8663,0.8698,199.8,135.8,294.8,203.4,False
192,3,0,polyp,0.8689,0.8691,200.2,136.8,295.6,204.6,False
193,3,0,polyp,0.8024,0.8534,200.3,136.6,296.0,204.0,False
194,3,0,polyp,0.8514,0.8545,200.2,137.4,295.9,205.0,False
195,3,0,polyp,0.8644,0.8507,199.9,137.4,296.3,205.1,False
196,3,0,polyp,0.8083,0.8391,200.1,137.5,296.5,205.2,False
197,3,0,polyp,0.8804,0.8414,200.3,137.7,297.4,206.2,False
198,3,0,polyp,0.8790,0.8567,201.0,137.8,298.9,206.6,False
199,3,0,polyp,0.8869,0.8638,200.8,138.1,300.1,207.6,False
200,3,0,polyp,0.9088,0.8727,202.0,137.8,302.6,208.2,False
201,3,0,polyp,0.8951,0.8900,202.5,138.5,303.8,209.5,False
202,3,0,polyp,0.9226,0.8985,203.1,138.9,304.7,210.5,False
203,3,0,polyp,0.9047,0.9036,204.9,139.4,307.4,211.7,False
204,3,0,polyp,0.8960,0.9054,205.7,139.9,309.1,213.1,False
205,3,0,polyp,0.9116,0.9060,205.7,140.4,309.6,214.0,False
206,3,0,polyp,0.9117,0.9093,205.8,142.7,310.3,216.1,False
207,3,0,polyp,0.8902,0.9028,205.2,144.1,309.4,217.7,False
