frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
739,,,,,,,,,,False
740,,,,,,,,,,False
741,,,,,,,,,,False
742,,,,,,,,,,False
743,,,,,,,,,,False
744,,,,,,,,,,False
745,,,,,,,,,,False
746,,,,,,,,,,False
747,,,,,,,,,,False
748,,,,,,,,,,False
749,,,,,,,,,,False
750,,,,,,,,,,False
751,,,,,,,,,,False
752,,,,,,,,,,False
753,,,,,,,,,,False
754,,,,,,,,,,False
755,,,,,,,,,,False
756,,,,,,,,,,False
757,,,,,,,,,,False
758,,,,,,,,,,False
759,,,,,,,,,,False
760,,,,,,,,,,False
761,,,,,,,,,,False
762,,,,,,,,,,False
763,,,,,,,,,,False
764,,,,,,,,,,False
765,23,0,polyp,0.5962,0.5962,36.6,3.6,337.6,235.6,False
766,23,0,polyp,0.7278,0.6620,12.1,2.0,330.8,240.7,False
767,23,0,polyp,0.6497,0.6579,32.8,2.8,339.7,235.2,False
768,23,0,polyp,0.6094,0.6457,21.3,2.2,334.2,236.9,False
769,23,0,polyp,0.6094,0.6385,20.6,1.1,335.0,236.9,False
770,23,0,polyp,0.6094,0.6411,20.0,0.0,335.8,237.0,False
771,23,0,polyp,0.6094,0.6174,19.3,-1.0,336.7,237.0,False
772,23,0,polyp,0.4875,0.4939,19.3,-1.0,336.7,237.0,True
773,23,0,polyp,0.3900,0.3952,19.3,-1.0,336.7,237.0,True
774,23,0,polyp,0.3120,0.3161,19.3,-1.0,336.7,237.0,True
775,,,,,,,,,,False
776,,,,,,,,,,False
777,,,,,,,,,,False
778,,,,,,,,,,False
779,,,,,,,,,,False
780,,,,,,,,,,False
781,,,,,,,,,,False
782,,,,,,,,,,False
783,,,,,,,,,,False
784,,,,,,,,,,False
785,,,,,,,,,,False
786,,,,,,,,,,False
787,,,,,,,,,,False
788,24,0,polyp,0.6100,0.6100,37.1,4.0,343.7,238.3,False
789,24,0,polyp,0.6100,0.6100,37.1,4.0,343.7,238.3,False
790,24,0,polyp,0.6100,0.6100,37.1,4.0,343.7,238.3,False
791,24,0,polyp,0.6100,0.6100,37.1,4.0,343.7,238.3,False
792,24,0,polyp,0.4880,0.4880,37.1,4.0,343.7,238.3,True
793,24,0,polyp,0.3904,0.3904,37.1,4.0,343.7,238.3,True
794,24,0,polyp,0.3123,0.3123,37.1,4.0,343.7,238.3,True
795,,,,,,,,,,False
796,,,,,,,,,,False
797,,,,,,,,,,False
798,,,,,,,,,,False
799,,,,,,,,,,False
800,,,,,,,,,,False
801,,,,,,,,,,False
802,,,,,,,,,,False
803,,,,,,,,,,False
804,,,,,,,,,,False
805,,,,,,,,,,False
806,,,,,,,,,,False
807,,,,,,,,,,False
808,,,,,,,,,,False
809,,,,,,,,,,False
810,,,,,,,,,,False
811,,,,,,,,,,False
812,,,,,,,,,,False
813,,,,,,,,,,False
814,,,,,,,,,,False
815,,,,,,,,,,False
816,,,,,,,,,,False
817,,,,,,,,,,False
818,,,,,,,,,,False
819,,,,,,,,,,False
820,,,,,,,,,,False
821,,,,,,,,,,False
822,,,,,,,,,,False
823,,,,,,,,,,False
824,,,,,,,,,,False
825,,,,,,,,,,False
826,,,,,,,,,,False
827,,,,,,,,,,False
828,,,,,,,,,,False
829,,,,,,,,,,False
830,,,,,,,,,,False
831,,,,,,,,,,False
832,,,,,,,,,,False
833,,,,,,,,,,False
834,,,,,,,,,,False
835,,,,,,,,,,False
836,,,,,,,,,,False
837,,,,,,,,,,False
838,,,,,,,,,,False
839,,,,,,,,,,False
840,,,,,,,,,,False
841,,,,,,,,,,False
842,,,,,,,,,,False
843,,,,,,,,,,False
844,,,,,,,,,,False
845,,,,,,,,,,False
846,,,,,,,,,,False
847,,,,,,,,,,False
848,,,,,,,,,,False
849,,,,,,,,,,False
850,,,,,,,,,,False
851,,,,,,,,,,False
852,,,,,,,,,,False
853,25,0,polyp,0.7324,0.7324,161.8,150.0,277.4,235.6,False
854,25,0,polyp,0.7324,0.7324,161.8,150.0,277.4,235.6,False
855,25,0,polyp,0.7324,0.7324,161.8,150.0,277.4,235.6,False
856,25,0,polyp,0.7324,0.7324,161.8,150.0,277.4,235.6,False
857,25,0,polyp,0.5859,0.5859,161.8,150.0,277.4,235.6,True
858,25,0,polyp,0.4687,0.4687,161.8,150.0,277.4,235.6,True
859,25,0,polyp,0.3750,0.3750,161.8,150.0,277.4,235.6,True
860,,,,,,,,,,False
861,,,,,,,,,,False
862,,,,,,,,,,False
863,,,,,,,,,,False
864,26,0,polyp,0.5703,0.5703,2.9,4.9,328.0,240.0,False
865,26,0,polyp,0.5703,0.5703,2.9,4.9,328.0,240.0,False
866,26,0,polyp,0.5703,0.5703,2.9,4.9,328.0,240.0,False
867,26,0,polyp,0.5703,0.5703,2.9,4.9,328.0,240.0,False
868,26,0,polyp,0.4562,0.4562,2.9,4.9,328.0,240.0,True
869,26,0,polyp,0.3650,0.3650,2.9,4.9,328.0,240.0,True
870,26,0,polyp,0.2920,0.2920,2.9,4.9,328.0,240.0,True
871,,,,,,,,,,False
872,,,,,,,,,,False
873,,,,,,,,,,False
874,,,,,,,,,,False
875,,,,,,,,,,False
876,,,,,,,,,,False
877,,,,,,,,,,False
878,,,,,,,,,,False
879,,,,,,,,,,False
880,,,,,,,,,,False
881,,,,,,,,,,False
882,,,,,,,,,,False
883,,,,,,,,,,False
884,,,,,,,,,,False
885,,,,,,,,,,False
886,,,,,,,,,,False
887,,,,,,,,,,False
888,,,,,,,,,,False
889,,,,,,,,,,False
890,,,,,,,,,,False
891,,,,,,,,,,False
892,,,,,,,,,,False
893,,,,,,,,,,False
894,,,,,,,,,,False
895,,,,,,,,,,False
896,,,,,,,,,,False
897,,,,,,,,,,False
898,,,,,,,,,,False
899,,,,,,,,,,False
900,,,,,,,,,,False
901,,,,,,,,,,False
902,,,,,,,,,,False
903,,,,,,,,,,False
904,,,,,,,,,,False
905,,,,,,,,,,False
906,,,,,,,,,,False
907,,,,,,,,,,False
908,,,,,,,,,,False
909,,,,,,,,,,False
910,,,,,,,,,,False
911,,,,,,,,,,False
912,,,,,,,,,,False
913,,,,,,,,,,False
914,,,,,,,,,,False
915,,,,,,,,,,False
916,,,,,,,,,,False
917,,,,,,,,,,False
918,27,0,polyp,0.6733,0.6733,49.0,2.0,328.7,237.8,False
919,27,0,polyp,0.6733,0.6733,49.0,2.0,328.7,237.8,False
920,27,0,polyp,0.6733,0.6733,49.0,2.0,328.7,237.8,False
921,27,0,polyp,0.6733,0.6733,49.0,2.0,328.7,237.8,False
922,27,0,polyp,0.5386,0.5386,49.0,2.0,328.7,237.8,True
923,27,0,polyp,0.4309,0.4309,49.0,2.0,328.7,237.8,True
924,27,0,polyp,0.3447,0.3447,49.0,2.0,328.7,237.8,True
925,,,,,,,,,,False
926,,,,,,,,,,False
927,,,,,,,,,,False
928,,,,,,,,,,False
929,,,,,,,,,,False
930,,,,,,,,,,False
931,,,,,,,,,,False
932,,,,,,,,,,False
933,,,,,,,,,,False
934,,,,,,,,,,False
935,,,,,,,,,,False
936,,,,,,,,,,False
937,,,,,,,,,,False
938,,,,,,,,,,False
939,,,,,,,,,,False
940,,,,,,,,,,False
941,,,,,,,,,,False
942,,,,,,,,,,False
943,,,,,,,,,,False
944,,,,,,,,,,False
945,,,,,,,,,,False
946,,,,,,,,,,False
947,,,,,,,,,,False
948,,,,,,,,,,False
949,,,,,,,,,,False
950,,,,,,,,,,False
951,,,,,,,,,,False
952,,,,,,,,,,False
953,,,,,,,,,,False
954,,,,,,,,,,False
955,,,,,,,,,,False
956,,,,,,,,,,False
957,,,,,,,,,,False
958,,,,,,,,,,False
959,,,,,,,,,,False
960,,,,,,,,,,False
961,,,,,,,,,,False
962,,,,,,,,,,False
963,,,,,,,,,,False
964,,,,,,,,,,False
965,,,,,,,,,,False
966,,,,,,,,,,False
967,,,,,,,,,,False
968,,,,,,,,,,False
969,,,,,,,,,,False
970,,,,,,,,,,False
971,,,,,,,,,,False
972,,,,,,,,,,False
973,,,,,,,,,,False
974,,,,,,,,,,False
975,,,,,,,,,,False
976,,,,,,,,,,False
977,,,,,,,,,,False
978,,,,,,,,,,False
979,,,,,,,,,,False
980,,,,,,,,,,False
981,,,,,,,,,,False
982,,,,,,,,,,False
983,,,,,,,,,,False
984,,,,,,,,,,False
985,,,,,,,,,,False
986,,,,,,,,,,False
987,,,,,,,,,,False
988,,,,,,,,,,False
989,,,,,,,,,,False
990,,,,,,,,,,False
991,,,,,,,,,,False
992,,,,,,,,,,False
993,,,,,,,,,,False
994,,,,,,,,,,False
995,,,,,,,,,,False
996,,,,,,,,,,False
997,,,,,,,,,,False
998,,,,,,,,,,False
999,,,,,,,,,,False
1000,,,,,,,,,,False
1001,,,,,,,,,,False
1002,,,,,,,,,,False
1003,,,,,,,,,,False
1004,,,,,,,,,,False
1005,,,,,,,,,,False
1006,,,,,,,,,,False
1007,,,,,,,,,,False
1008,,,,,,,,,,False
1009,,,,,,,,,,False
1010,,,,,,,,,,False
1011,,,,,,,,,,False
1012,,,,,,,,,,False
1013,,,,,,,,,,False
1014,,,,,,,,,,False
1015,,,,,,,,,,False
1016,,,,,,,,,,False
1017,,,,,,,,,,False
1018,,,,,,,,,,False
1019,,,,,,,,,,False
1020,,,,,,,,,,False
1021,,,,,,,,,,False
1022,,,,,,,,,,False
1023,,,,,,,,,,False
1024,,,,,,,,,,False
1025,,,,,,,,,,False
1026,,,,,,,,,,False
1027,,,,,,,,,,False
1028,,,,,,,,,,False
1029,,,,,,,,,,False
1030,,,,,,,,,,False
1031,28,0,polyp,0.5512,0.5512,36.4,3.2,328.3,239.0,False
1031,29,0,polyp,0.5466,0.5466,182.1,4.6,320.8,235.4,False
1032,28,0,polyp,0.5512,0.5512,36.4,3.2,328.3,239.0,False
1032,29,0,polyp,0.5466,0.5466,182.1,4.6,320.8,235.4,False
1033,28,0,polyp,0.5512,0.5512,36.4,3.2,328.3,239.0,False
1033,29,0,polyp,0.5466,0.5466,182.1,4.6,320.8,235.4,False
1034,28,0,polyp,0.5512,0.5512,36.4,3.2,328.3,239.0,False
1034,29,0,polyp,0.5466,0.5466,182.1,4.6,320.8,235.4,False
1035,28,0,polyp,0.4409,0.4409,36.4,3.2,328.3,239.0,True
1035,29,0,polyp,0.4373,0.4373,182.1,4.6,320.8,235.4,True
1036,28,0,polyp,0.3528,0.3528,36.4,3.2,328.3,239.0,True
1036,29,0,polyp,0.3498,0.3498,182.1,4.6,320.8,235.4,True
1037,28,0,polyp,0.2822,0.2822,36.4,3.2,328.3,239.0,True
1037,29,0,polyp,0.2798,0.2798,182.1,4.6,320.8,235.4,True
1038,,,,,,,,,,False
1039,,,,,,,,,,False
1040,,,,,,,,,,False
1041,,,,,,,,,,False
1042,,,,,,,,,,False
1043,,,,,,,,,,False
1044,,,,,,,,,,False
1045,,,,,,,,,,False
1046,,,,,,,,,,False
1047,,,,,,,,,,False
1048,,,,,,,,,,False
1049,,,,,,,,,,False
1050,,,,,,,,,,False
1051,,,,,,,,,,False
1052,,,,,,,,,,False
1053,,,,,,,,,,False
1054,,,,,,,,,,False
1055,,,,,,,,,,False
1056,,,,,,,,,,False
1057,,,,,,,,,,False
1058,,,,,,,,,,False
1059,,,,,,,,,,False
1060,,,,,,,,,,False
1061,,,,,,,,,,False
1062,,,,,,,,,,False
1063,,,,,,,,,,False
1064,,,,,,,,,,False
1065,,,,,,,,,,False
1066,,,,,,,,,,False
1067,,,,,,,,,,False
1068,,,,,,,,,,False
1069,,,,,,,,,,False
1070,,,,,,,,,,False
1071,,,,,,,,,,False
1072,,,,,,,,,,False
1073,,,,,,,,,,False
1074,,,,,,,,,,False
1075,,,,,,,,,,False
1076,,,,,,,,,,False
1077,,,,,,,,,,False
1078,,,,,,,,,,False
1079,,,,,,,,,,False
1080,30,0,polyp,0.6533,0.6533,40.7,4.9,338.7,232.1,False
1081,30,0,polyp,0.5579,0.6056,39.2,5.4,335.6,234.2,False
1082,30,0,polyp,0.6993,0.6368,37.9,4.4,337.4,232.6,False
1083,30,0,polyp,0.6993,0.6524,37.2,3.3,337.5,232.1,False
1084,30,0,polyp,0.6993,0.6618,36.6,2.2,337.7,231.7,False
1085,30,0,polyp,0.6993,0.6710,35.9,1.1,337.8,231.2,False
1086,30,0,polyp,0.5594,0.5368,35.9,1.1,337.8,231.2,True
1087,30,0,polyp,0.4475,0.4294,35.9,1.1,337.8,231.2,True
1088,30,0,polyp,0.3580,0.3435,35.9,1.1,337.8,231.2,True
1089,,,,,,,,,,False
1090,,,,,,,,,,False
1091,,,,,,,,,,False
1092,,,,,,,,,,False
1093,,,,,,,,,,False
1094,,,,,,,,,,False
1095,,,,,,,,,,False
1096,,,,,,,,,,False
1097,,,,,,,,,,False
1098,,,,,,,,,,False
1099,,,,,,,,,,False
1100,,,,,,,,,,False
1101,,,,,,,,,,False
1102,,,,,,,,,,False
1103,,,,,,,,,,False
1104,,,,,,,,,,False
1105,,,,,,,,,,False
1106,,,,,,,,,,False
1107,,,,,,,,,,False
1108,,,,,,,,,,False
1109,,,,,,,,,,False
1110,,,,,,,,,,False
1111,,,,,,,,,,False
1112,,,,,,,,,,False
1113,,,,,,,,,,False
1114,,,,,,,,,,False
1115,,,,,,,,,,False
1116,,,,,,,,,,False
1117,,,,,,,,,,False
1118,,,,,,,,,,False
1119,,,,,,,,,,False
1120,,,,,,,,,,False
1121,,,,,,,,,,False
1122,,,,,,,,,,False
1123,,,,,,,,,,False
1124,,,,,,,,,,False
1125,,,,,,,,,,False
1126,,,,,,,,,,False
1127,,,,,,,,,,False
1128,,,,,,,,,,False
1129,,,,,,,,,,False
1130,,,,,,,,,,False
1131,,,,,,,,,,False
1132,,,,,,,,,,False
1133,,,,,,,,,,False
1134,,,,,,,,,,False
1135,,,,,,,,,,False
1136,,,,,,,,,,False
1137,,,,,,,,,,False
1138,,,,,,,,,,False
1139,,,,,,,,,,False
1140,,,,,,,,,,False
1141,,,,,,,,,,False
1142,,,,,,,,,,False
1143,,,,,,,,,,False
1144,,,,,,,,,,False
1145,31,0,polyp,0.5929,0.5929,21.2,5.4,338.5,221.8,False
1146,31,0,polyp,0.5929,0.5929,21.2,5.4,338.5,221.8,False
1147,31,0,polyp,0.5929,0.5929,21.2,5.4,338.5,221.8,False
1148,31,0,polyp,0.5929,0.5929,21.2,5.4,338.5,221.8,False
1149,31,0,polyp,0.4743,0.4743,21.2,5.4,338.5,221.8,True
1150,31,0,polyp,0.3795,0.3795,21.2,5.4,338.5,221.8,True
1151,31,0,polyp,0.3036,0.3036,21.2,5.4,338.5,221.8,True
1152,,,,,,,,,,False
1153,,,,,,,,,,False
1154,,,,,,,,,,False
1155,,,,,,,,,,False
1156,,,,,,,,,,False
1157,,,,,,,,,,False
1158,,,,,,,,,,False
1159,,,,,,,,,,False
1160,,,,,,,,,,False
1161,,,,,,,,,,False
1162,,,,,,,,,,False
1163,,,,,,,,,,False
1164,32,0,polyp,0.5636,0.5636,33.8,6.7,309.6,209.7,False
1165,32,0,polyp,0.5032,0.5334,64.7,16.5,292.9,196.9,False
1166,32,0,polyp,0.5032,0.5233,94.5,33.0,277.2,177.3,False
1167,32,0,polyp,0.5032,0.5183,132.5,55.9,253.3,151.4,False
1168,32,0,polyp,0.5032,0.5153,139.5,54.3,260.4,149.9,False
1169,32,0,polyp,0.4026,0.4122,139.5,54.3,260.4,149.9,True
1170,32,0,polyp,0.3220,0.3298,139.5,54.3,260.4,149.9,True
1171,33,0,polyp,0.6657,0.6657,125.2,108.9,188.0,170.6,False
1171,32,0,polyp,0.2576,0.2638,139.5,54.3,260.4,149.9,True
1172,33,0,polyp,0.6657,0.6657,125.2,108.9,188.0,170.6,False
1173,33,0,polyp,0.5987,0.6434,112.3,97.6,181.1,165.0,False
1174,33,0,polyp,0.5987,0.6322,105.9,92.0,177.5,162.1,False
1175,33,0,polyp,0.5987,0.6255,99.6,86.5,173.9,159.2,False
1176,33,0,polyp,0.5987,0.6121,93.4,81.0,170.2,156.2,False
1177,33,0,polyp,0.4790,0.4897,93.4,81.0,170.2,156.2,True
1178,33,0,polyp,0.3832,0.3918,93.4,81.0,170.2,156.2,True
1179,33,0,polyp,0.3065,0.3134,93.4,81.0,170.2,156.2,True
1180,,,,,,,,,,False
1181,,,,,,,,,,False
1182,,,,,,,,,,False
1183,,,,,,,,,,False
1184,,,,,,,,,,False
1185,,,,,,,,,,False
1186,,,,,,,,,,False
1187,34,0,polyp,0.5348,0.5348,2.0,6.0,337.0,234.3,False
1188,34,0,polyp,0.5348,0.5348,2.0,6.0,337.0,234.3,False
1189,34,0,polyp,0.5348,0.5348,2.0,6.0,337.0,234.3,False
1190,34,0,polyp,0.5348,0.5348,2.0,6.0,337.0,234.3,False
1191,34,0,polyp,0.4278,0.4278,2.0,6.0,337.0,234.3,True
1192,34,0,polyp,0.3423,0.3423,2.0,6.0,337.0,234.3,True
1193,34,0,polyp,0.2738,0.2738,2.0,6.0,337.0,234.3,True
1194,,,,,,,,,,False
1195,,,,,,,,,,False
1196,,,,,,,,,,False
1197,,,,,,,,,,False
1198,,,,,,,,,,False
1199,,,,,,,,,,False
1200,,,,,,,,,,False
1201,,,,,,,,,,False
1202,,,,,,,,,,False
1203,,,,,,,,,,False
1204,,,,,,,,,,False
1205,,,,,,,,,,False
1206,,,,,,,,,,False
1207,,,,,,,,,,False
1208,,,,,,,,,,False
1209,,,,,,,,,,False
1210,,,,,,,,,,False
1211,,,,,,,,,,False
1212,,,,,,,,,,False
1213,,,,,,,,,,False
1214,,,,,,,,,,False
1215,,,,,,,,,,False
1216,,,,,,,,,,False
1217,,,,,,,,,,False
1218,,,,,,,,,,False
1219,,,,,,,,,,False
1220,,,,,,,,,,False
1221,,,,,,,,,,False
1222,,,,,,,,,,False
1223,,,,,,,,,,False
1224,,,,,,,,,,False
1225,,,,,,,,,,False
1226,,,,,,,,,,False
1227,,,,,,,,,,False
1228,,,,,,,,,,False
1229,,,,,,,,,,False
1230,,,,,,,,,,False
1231,,,,,,,,,,False
1232,,,,,,,,,,False
1233,,,,,,,,,,False
1234,,,,,,,,,,False
1235,,,,,,,,,,False
1236,,,,,,,,,,False
1237,,,,,,,,,,False
1238,,,,,,,,,,False
1239,,,,,,,,,,False
1240,,,,,,,,,,False
1241,,,,,,,,,,False
1242,,,,,,,,,,False
1243,,,,,,,,,,False
1244,,,,,,,,,,False
1245,,,,,,,,,,False
1246,,,,,,,,,,False
1247,,,,,,,,,,False
1248,,,,,,,,,,False
1249,,,,,,,,,,False
1250,,,,,,,,,,False
1251,,,,,,,,,,False
1252,,,,,,,,,,False
1253,,,,,,,,,,False
1254,,,,,,,,,,False
1255,,,,,,,,,,False
1256,,,,,,,,,,False
1257,,,,,,,,,,False
1258,,,,,,,,,,False
1259,,,,,,,,,,False
1260,,,,,,,,,,False
1261,,,,,,,,,,False
1262,,,,,,,,,,False
1263,,,,,,,,,,False
1264,,,,,,,,,,False
1265,,,,,,,,,,False
1266,,,,,,,,,,False
1267,,,,,,,,,,False
1268,,,,,,,,,,False
1269,,,,,,,,,,False
1270,,,,,,,,,,False
1271,,,,,,,,,,False
1272,,,,,,,,,,False
1273,,,,,,,,,,False
1274,,,,,,,,,,False
1275,,,,,,,,,,False
1276,,,,,,,,,,False
1277,,,,,,,,,,False
1278,,,,,,,,,,False
1279,,,,,,,,,,False
1280,,,,,,,,,,False
1281,,,,,,,,,,False
1282,,,,,,,,,,False
1283,,,,,,,,,,False
1284,,,,,,,,,,False
1285,35,0,polyp,0.6015,0.6015,-0.0,3.9,336.5,239.5,False
1286,35,0,polyp,0.6015,0.6015,-0.0,3.9,336.5,239.5,False
1287,35,0,polyp,0.6015,0.6015,-0.0,3.9,336.5,239.5,False
1288,35,0,polyp,0.6015,0.6015,-0.0,3.9,336.5,239.5,False
1289,35,0,polyp,0.4812,0.4812,-0.0,3.9,336.5,239.5,True
1290,35,0,polyp,0.3849,0.3849,-0.0,3.9,336.5,239.5,True
1291,35,0,polyp,0.3080,0.3080,-0.0,3.9,336.5,239.5,True
1292,,,,,,,,,,False
1293,,,,,,,,,,False
1294,,,,,,,,,,False
1295,,,,,,,,,,False
1296,,,,,,,,,,False
1297,,,,,,,,,,False
1298,,,,,,,,,,False
1299,,,,,,,,,,False
1300,,,,,,,,,,False
1301,,,,,,,,,,False
1302,,,,,,,,,,False
1303,,,,,,,,,,False
1304,,,,,,,,,,False
1305,,,,,,,,,,False
1306,,,,,,,,,,False
1307,,,,,,,,,,False
1308,,,,,,,,,,False
1309,,,,,,,,,,False
1310,,,,,,,,,,False
1311,,,,,,,,,,False
1312,,,,,,,,,,False
1313,,,,,,,,,,False
1314,,,,,,,,,,False
1315,,,,,,,,,,False
1316,36,0,polyp,0.5034,0.5034,29.2,4.5,326.3,227.1,False
1317,36,0,polyp,0.5034,0.5034,29.2,4.5,326.3,227.1,False
1318,36,0,polyp,0.5034,0.5034,29.2,4.5,326.3,227.1,False
1319,36,0,polyp,0.5034,0.5034,29.2,4.5,326.3,227.1,False
1320,36,0,polyp,0.4027,0.4027,29.2,4.5,326.3,227.1,True
1321,36,0,polyp,0.3222,0.3222,29.2,4.5,326.3,227.1,True
1322,36,0,polyp,0.2577,0.2577,29.2,4.5,326.3,227.1,True
1323,,,,,,,,,,False
1324,,,,,,,,,,False
1325,,,,,,,,,,False
1326,,,,,,,,,,False
1327,,,,,,,,,,False
1328,,,,,,,,,,False
1329,,,,,,,,,,False
1330,,,,,,,,,,False
1331,37,0,polyp,0.5810,0.5810,-0.0,2.2,333.2,229.6,False
1332,37,0,polyp,0.5810,0.5810,-0.0,2.2,333.2,229.6,False
1333,37,0,polyp,0.5810,0.5810,-0.0,2.2,333.2,229.6,False
1334,37,0,polyp,0.5153,0.5646,-0.1,3.1,335.9,232.9,False
1335,37,0,polyp,0.5153,0.5547,-0.2,3.5,336.9,234.0,False
1336,37,0,polyp,0.6791,0.5743,0.3,3.6,338.6,233.9,False
1337,37,0,polyp,0.5823,0.5746,0.1,3.4,338.4,233.4,False
1338,37,0,polyp,0.5823,0.5749,0.2,3.4,339.1,233.8,False
1339,37,0,polyp,0.5823,0.5883,0.3,3.4,339.9,234.3,False
1340,37,0,polyp,0.5823,0.6017,0.4,3.5,340.6,234.8,False
1341,37,0,polyp,0.5614,0.5782,1.3,1.3,334.8,222.4,False
1342,37,0,polyp,0.5614,0.5740,1.7,0.8,334.4,221.3,False
1343,37,0,polyp,0.5614,0.5698,2.2,0.3,334.0,220.2,False
1344,37,0,polyp,0.5614,0.5656,2.6,-0.3,333.6,219.1,False
1345,37,0,polyp,0.4491,0.4525,2.6,-0.3,333.6,219.1,True
1346,38,0,polyp,0.6244,0.6244,17.3,4.3,322.3,188.5,False
1346,37,0,polyp,0.3593,0.3620,2.6,-0.3,333.6,219.1,True
1347,38,0,polyp,0.5811,0.6027,5.6,10.9,329.9,229.6,False
1347,37,0,polyp,0.2874,0.2896,2.6,-0.3,333.6,219.1,True
1348,38,0,polyp,0.5811,0.5955,-12.5,24.0,343.9,264.2,False
1349,38,0,polyp,0.6102,0.5992,-2.4,3.4,327.1,225.9,False
1350,38,0,polyp,0.5870,0.5968,-2.1,1.5,325.1,219.2,False
1351,38,0,polyp,0.6086,0.5936,1.0,4.4,328.8,230.3,False
1352,38,0,polyp,0.6590,0.6092,-2.2,3.3,328.4,233.8,False
1353,38,0,polyp,0.6513,0.6232,-3.6,2.7,328.1,236.5,False
1354,38,0,polyp,0.6087,0.6229,-3.5,2.0,330.1,238.5,False
1355,38,0,polyp,0.7057,0.6467,-1.9,2.4,328.7,237.9,False
1356,38,0,polyp,0.5776,0.6405,-0.8,-6.2,326.8,213.8,False
1357,38,0,polyp,0.6467,0.6380,-0.4,0.6,329.2,225.9,False
1358,38,0,polyp,0.5030,0.6084,-0.4,3.9,331.3,233.6,False
1359,38,0,polyp,0.5030,0.5872,-1.5,3.6,332.3,234.8,False
1360,38,0,polyp,0.5030,0.5467,-2.6,3.3,333.3,235.9,False
1361,38,0,polyp,0.5030,0.5318,-3.7,3.0,334.3,237.1,False
1362,38,0,polyp,0.4024,0.4254,-3.7,3.0,334.3,237.1,True
1363,38,0,polyp,0.3219,0.3403,-3.7,3.0,334.3,237.1,True
1364,38,0,polyp,0.2575,0.2723,-3.7,3.0,334.3,237.1,True
1365,,,,,,,,,,False
1366,,,,,,,,,,False
1367,,,,,,,,,,False
1368,,,,,,,,,,False
1369,,,,,,,,,,False
1370,39,0,polyp,0.6601,0.6601,1.3,2.2,332.7,240.0,False
1371,39,0,polyp,0.6601,0.6601,1.3,2.2,332.7,240.0,False
1372,39,0,polyp,0.5082,0.6095,1.3,1.4,330.3,233.1,False
1373,39,0,polyp,0.5082,0.5841,2.1,0.5,328.3,230.2,False
1374,39,0,polyp,0.5082,0.5689,2.9,-0.4,326.3,227.3,False
1375,39,0,polyp,0.5082,0.5386,3.8,-1.3,324.3,224.3,False
1376,39,0,polyp,0.4065,0.4308,3.8,-1.3,324.3,224.3,True
1377,39,0,polyp,0.3252,0.3447,3.8,-1.3,324.3,224.3,True
1378,39,0,polyp,0.2602,0.2757,3.8,-1.3,324.3,224.3,True
1379,,,,,,,,,,False
1380,,,,,,,,,,False
1381,,,,,,,,,,False
1382,,,,,,,,,,False
1383,,,,,,,,,,False
1384,,,,,,,,,,False
1385,40,0,polyp,0.6373,0.6373,40.4,2.4,320.7,213.4,False
1386,40,0,polyp,0.5357,0.5865,43.1,3.2,335.0,215.3,False
1387,40,0,polyp,0.5357,0.5696,48.4,2.1,346.8,219.0,False
1388,40,0,polyp,0.7333,0.6105,53.3,10.8,324.4,212.6,False
1389,40,0,polyp,0.7333,0.6351,56.6,14.0,322.4,211.9,False
1390,40,0,polyp,0.5315,0.6139,43.9,6.4,330.6,214.0,False
1391,40,0,polyp,0.6772,0.6422,38.0,4.4,321.6,210.3,False
1392,40,0,polyp,0.6639,0.6678,39.9,4.1,320.4,207.4,False
1393,40,0,polyp,0.5791,0.6370,43.3,2.8,326.8,202.7,False
1394,40,0,polyp,0.5991,0.6101,34.9,4.0,311.8,200.3,False
1395,40,0,polyp,0.5991,0.6237,33.8,3.6,309.0,198.7,False
1396,40,0,polyp,0.6123,0.6107,42.7,3.9,321.5,196.3,False
1397,40,0,polyp,0.6315,0.6042,43.0,4.1,320.9,196.2,False
1398,40,0,polyp,0.6315,0.6147,43.3,3.8,319.8,194.8,False
1399,40,0,polyp,0.6315,0.6212,43.7,3.4,318.7,193.4,False
1400,40,0,polyp,0.6315,0.6277,44.0,3.0,317.5,192.0,False
1401,40,0,polyp,0.5052,0.5021,44.0,3.0,317.5,192.0,True
1402,40,0,polyp,0.4042,0.4017,44.0,3.0,317.5,192.0,True
1403,40,0,polyp,0.3233,0.3214,44.0,3.0,317.5,192.0,True
1404,,,,,,,,,,False
1405,,,,,,,,,,False
1406,,,,,,,,,,False
1407,,,,,,,,,,False
1408,,,,,,,,,,False
1409,,,,,,,,,,False
1410,,,,,,,,,,False
1411,,,,,,,,,,False
1412,,,,,,,,,,False
1413,,,,,,,,,,False
1414,,,,,,,,,,False
1415,,,,,,,,,,False
1416,,,,,,,,,,False
1417,,,,,,,,,,False
1418,,,,,,,,,,False
1419,,,,,,,,,,False
1420,,,,,,,,,,False
1421,,,,,,,,,,False
1422,,,,,,,,,,False
1423,,,,,,,,,,False
1424,,,,,,,,,,False
1425,,,,,,,,,,False
1426,,,,,,,,,,False
1427,,,,,,,,,,False
1428,,,,,,,,,,False
1429,,,,,,,,,,False
1430,,,,,,,,,,False
1431,,,,,,,,,,False
1432,,,,,,,,,,False
1433,,,,,,,,,,False
1434,,,,,,,,,,False
1435,,,,,,,,,,False
1436,,,,,,,,,,False
