frame,track_id,class_id,class_name,conf_raw,conf_smooth,x1,y1,x2,y2,recovered
40,1,0,polyp,0.9152,0.8781,112.1,29.0,265.7,168.4,False
41,1,0,polyp,0.9230,0.8764,112.6,28.6,266.8,167.0,False
42,1,0,polyp,0.9247,0.9069,112.7,27.6,266.5,165.8,False
43,1,0,polyp,0.8797,0.9127,113.2,27.6,265.1,165.3,False
44,1,0,polyp,0.9341,0.9153,112.1,27.4,262.5,164.8,False
45,1,0,polyp,0.9011,0.9125,110.6,27.2,262.3,164.7,False
46,1,0,polyp,0.6366,0.8552,116.3,26.0,265.7,163.0,False
47,1,0,polyp,0.9172,0.8537,114.3,21.7,263.7,158.1,False
48,1,0,polyp,0.9068,0.8592,114.2,19.4,264.6,155.4,False
49,1,0,polyp,0.8753,0.8474,112.7,16.3,263.6,152.2,False
50,1,0,polyp,0.9054,0.8483,112.3,15.1,263.5,150.5,False
51,1,0,polyp,0.9047,0.9019,109.2,13.9,260.3,149.1,False
52,1,0,polyp,0.6688,0.8522,105.6,13.0,256.2,150.0,False
53,1,0,polyp,0.9281,0.8565,101.7,12.6,251.6,149.0,False
54,1,0,polyp,0.9150,0.8644,98.5,11.4,248.6,147.8,False
55,1,0,polyp,0.7354,0.8304,96.6,11.0,246.3,146.3,False
56,1,0,polyp,0.6513,0.7797,90.2,8.2,237.7,143.0,False
57,1,0,polyp,0.8455,0.8151,82.2,5.6,227.2,138.9,False
58,1,0,polyp,0.6630,0.7620,78.3,4.9,223.3,137.4,False
59,1,0,polyp,0.7535,0.7297,73.1,6.1,219.2,138.8,False
60,1,0,polyp,0.8324,0.7491,69.1,7.1,214.3,140.1,False
61,1,0,polyp,0.7451,0.7679,65.9,12.5,210.5,143.9,False
62,1,0,polyp,0.7736,0.7535,65.1,11.6,210.2,143.0,False
63,1,0,polyp,0.6320,0.7473,62.7,11.3,207.8,142.5,False
64,1,0,polyp,0.6320,0.7230,59.7,10.6,205.3,142.2,False
65,1,0,polyp,0.8595,0.7284,61.5,13.7,207.3,142.1,False
66,1,0,polyp,0.8421,0.7478,63.5,11.1,210.7,138.8,False
67,1,0,polyp,0.5521,0.7035,62.7,7.9,209.6,136.6,False
68,1,0,polyp,0.8449,0.7461,64.1,10.6,210.5,137.0,False
69,1,0,polyp,0.7017,0.7600,65.8,11.7,211.6,135.0,False
70,1,0,polyp,0.5564,0.6994,67.1,10.2,213.1,133.6,False
71,1,0,polyp,0.8255,0.6961,66.3,11.4,213.6,134.1,False
72,1,0,polyp,0.8447,0.7546,65.8,10.9,213.3,133.7,False
73,1,0,polyp,0.8447,0.7546,64.7,10.3,212.6,133.4,False
74,1,0,polyp,0.8447,0.7832,63.6,9.7,211.8,133.1,False
75,1,0,polyp,0.8447,0.8409,62.5,9.1,211.1,132.8,False
76,1,0,polyp,0.6758,0.6727,62.5,9.1,211.1,132.8,True
77,2,0,polyp,0.8001,0.8001,54.5,18.7,188.0,157.6,False
77,1,0,polyp,0.5406,0.5382,62.5,9.1,211.1,132.8,True
78,2,0,polyp,0.6881,0.7441,52.5,20.9,186.8,161.8,False
78,1,0,polyp,0.4325,0.4305,62.5,9.1,211.1,132.8,True
79,2,0,polyp,0.5938,0.6940,51.7,22.3,186.2,165.0,False
80,2,0,polyp,0.5938,0.6689,50.4,24.1,186.0,168.0,False
81,2,0,polyp,0.5938,0.6539,49.0,26.0,185.7,171.0,False
82,2,0,polyp,0.7227,0.6384,54.4,25.3,195.8,172.1,False
83,2,0,polyp,0.7927,0.6593,55.1,26.5,199.9,175.4,False
84,2,0,polyp,0.7485,0.6903,53.6,28.8,193.5,176.7,False
85,2,0,polyp,0.5658,0.6847,57.5,28.5,200.3,175.3,False
86,2,0,polyp,0.8841,0.7428,63.4,29.9,208.7,176.0,False
87,2,0,polyp,0.9056,0.7793,65.3,30.9,212.1,177.3,False
88,2,0,polyp,0.8838,0.7976,66.9,31.3,215.7,177.7,False
89,2,0,polyp,0.8939,0.8266,68.4,31.0,217.7,176.1,False
90,2,0,polyp,0.8466,0.8828,67.5,30.3,212.6,173.9,False
91,2,0,polyp,0.7442,0.8548,70.6,29.0,218.1,172.8,False
92,2,0,polyp,0.8490,0.8435,71.6,26.8,220.8,171.0,False
93,2,0,polyp,0.8295,0.8326,71.9,24.9,222.1,168.9,False
94,2,0,polyp,0.8662,0.8271,72.3,24.2,222.8,167.5,False
95,2,0,polyp,0.9305,0.8439,71.8,24.5,222.9,167.8,False
96,2,0,polyp,0.9120,0.8774,70.6,24.6,221.4,167.3,False
97,2,0,polyp,0.8534,0.8783,69.8,25.5,219.9,167.6,False
98,2,0,polyp,0.9105,0.8945,69.8,27.1,220.0,168.7,False
99,2,0,polyp,0.8782,0.8969,69.2,28.4,218.3,169.5,False
100,2,0,polyp,0.8879,0.8884,69.3,29.2,218.4,170.3,False
101,2,0,polyp,0.9167,0.8894,68.3,29.3,217.2,170.0,False
102,2,0,polyp,0.8292,0.8845,69.0,29.8,219.1,171.3,False
103,2,0,polyp,0.8974,0.8819,70.3,29.3,220.8,170.1,False
104,2,0,polyp,0.8974,0.8857,70.8,29.4,221.6,170.4,False
105,2,0,polyp,0.8974,0.8876,71.4,29.4,222.4,170.7,False
106,2,0,polyp,0.8974,0.8837,71.9,29.5,223.2,171.0,False
107,2,0,polyp,0.8558,0.8891,111.6,32.3,263.6,175.5,False
108,2,0,polyp,0.9151,0.8926,122.0,32.2,273.7,176.4,False
109,2,0,polyp,0.8429,0.8817,127.4,31.8,277.8,176.5,False
110,2,0,polyp,0.9244,0.8871,131.2,31.8,282.5,176.7,False
111,2,0,polyp,0.9312,0.8939,132.2,31.5,283.3,176.9,False
112,2,0,polyp,0.9184,0.9064,132.7,30.4,284.9,176.8,False
113,2,0,polyp,0.9409,0.9115,131.2,31.2,284.0,177.8,False
114,2,0,polyp,0.9174,0.9264,131.6,30.1,285.4,177.5,False
115,2,0,polyp,0.8840,0.9184,130.7,30.2,284.8,177.8,False
116,2,0,polyp,0.9138,0.9149,129.2,29.8,283.0,177.4,False
117,2,0,polyp,0.8968,0.9106,129.2,25.2,283.6,174.4,False
118,2,0,polyp,0.8520,0.8928,130.6,24.6,284.3,173.5,False
119,2,0,polyp,0.9132,0.8919,131.1,24.1,284.9,172.7,False
120,2,0,polyp,0.9015,0.8954,129.7,24.6,284.0,172.9,False
121,2,0,polyp,0.8285,0.8784,130.5,25.1,284.8,172.8,False
122,2,0,polyp,0.9188,0.8828,130.5,24.6,285.0,171.9,False
123,2,0,polyp,0.9062,0.8936,131.1,24.0,286.0,170.7,False
124,2,0,polyp,0.8704,0.8851,130.5,22.3,285.8,169.4,False
125,2,0,polyp,0.9323,0.8912,130.3,21.4,286.1,168.3,False
126,2,0,polyp,0.9289,0.9113,129.5,21.0,286.0,167.8,False
127,2,0,polyp,0.7054,0.8686,133.2,24.1,287.3,167.9,False
128,2,0,polyp,0.9086,0.8691,132.0,21.9,286.5,166.9,False
129,2,0,polyp,0.8780,0.8706,130.9,21.5,285.5,167.3,False
130,2,0,polyp,0.8264,0.8495,133.0,20.4,287.4,167.5,False
131,2,0,polyp,0.9154,0.8468,132.0,21.1,287.0,168.8,False
132,2,0,polyp,0.8777,0.8812,130.2,19.5,286.0,168.9,False
133,2,0,polyp,0.6822,0.8359,130.3,19.1,285.6,170.0,False
134,2,0,polyp,0.6151,0.7834,125.8,21.3,283.2,175.0,False
135,2,0,polyp,0.8795,0.7940,123.2,26.0,282.5,181.2,False
136,2,0,polyp,0.6852,0.7479,122.3,33.7,281.7,191.0,False
137,2,0,polyp,0.6772,0.7078,118.8,40.9,282.5,202.2,False
138,2,0,polyp,0.7817,0.7277,120.2,47.1,286.6,213.8,False
139,2,0,polyp,0.7817,0.7611,120.0,49.6,286.9,216.7,False
140,2,0,polyp,0.9422,0.7736,125.6,53.7,294.3,221.3,False
141,2,0,polyp,0.9300,0.8226,125.7,56.3,295.6,224.0,False
142,2,0,polyp,0.8337,0.8539,126.2,59.3,297.1,226.8,False
143,2,0,polyp,0.9197,0.8815,127.0,61.1,299.1,228.8,False
144,2,0,polyp,0.8975,0.9046,133.1,61.1,303.0,228.6,False
145,2,0,polyp,0.8348,0.8832,140.4,60.4,306.1,228.8,False
146,2,0,polyp,0.9226,0.8817,136.9,58.9,305.0,228.0,False
147,2,0,polyp,0.9128,0.8975,132.9,55.2,305.1,226.7,False
148,2,0,polyp,0.7239,0.8583,139.2,54.5,312.6,228.7,False
149,2,0,polyp,0.8175,0.8423,139.8,53.4,315.9,228.7,False
150,2,0,polyp,0.8175,0.8389,141.0,54.4,317.6,230.2,False
151,2,0,polyp,0.8175,0.8179,142.3,55.4,319.3,231.7,False
152,2,0,polyp,0.8175,0.7988,143.5,56.5,321.0,233.2,False
153,2,0,polyp,0.5806,0.7701,175.6,57.4,333.6,232.2,False
154,2,0,polyp,0.5806,0.7227,178.5,58.4,336.9,233.5,False
155,2,0,polyp,0.5806,0.6753,181.5,59.3,340.2,234.9,False
156,2,0,polyp,0.7778,0.6674,190.8,63.9,334.1,236.6,False
157,2,0,polyp,0.7778,0.6594,193.7,65.1,337.2,238.0,False
158,2,0,polyp,0.7240,0.6881,198.9,61.8,332.0,235.5,False
159,2,0,polyp,0.5735,0.6867,195.7,62.7,327.8,236.0,False
160,2,0,polyp,0.5996,0.6905,204.1,64.5,329.5,236.8,False
161,2,0,polyp,0.7167,0.6783,202.9,65.6,327.0,237.2,False
162,2,0,polyp,0.7662,0.6760,202.6,67.7,325.8,237.1,False
163,2,0,polyp,0.7662,0.6844,204.3,68.7,327.6,238.1,False
164,2,0,polyp,0.5698,0.6837,202.5,68.0,325.1,236.4,False
165,2,0,polyp,0.5698,0.6777,204.0,68.7,326.6,237.2,False
166,2,0,polyp,0.5698,0.6483,205.4,69.5,328.0,238.0,False
167,2,0,polyp,0.5698,0.6090,206.9,70.3,329.5,238.7,False
168,2,0,polyp,0.4558,0.4872,206.9,70.3,329.5,238.7,True
169,2,0,polyp,0.3646,0.3898,206.9,70.3,329.5,238.7,True
170,3,0,polyp,0.6585,0.6585,209.0,49.1,323.4,232.1,False
170,2,0,polyp,0.2917,0.3118,206.9,70.3,329.5,238.7,True
171,3,0,polyp,0.6585,0.6585,209.0,49.1,323.4,232.1,False
172,3,0,polyp,0.6585,0.6585,209.0,49.1,323.4,232.1,False
173,3,0,polyp,0.5115,0.6218,202.1,9.9,325.4,221.0,False
174,3,0,polyp,0.7391,0.6452,199.8,9.1,323.9,213.9,False
175,3,0,polyp,0.7391,0.6613,197.2,0.7,323.8,209.5,False
176,3,0,polyp,0.6663,0.6629,183.6,-0.8,319.2,206.2,False
177,3,0,polyp,0.6663,0.6645,178.8,-8.2,317.1,203.0,False
178,3,0,polyp,0.6663,0.6954,174.0,-15.6,315.0,199.7,False
179,3,0,polyp,0.6663,0.6809,169.2,-22.9,312.9,196.5,False
180,3,0,polyp,0.5331,0.5447,169.2,-22.9,312.9,196.5,True
181,3,0,polyp,0.4265,0.4358,169.2,-22.9,312.9,196.5,True
182,3,0,polyp,0.3412,0.3486,169.2,-22.9,312.9,196.5,True
183,,,,,,,,,,False
184,,,,,,,,,,False
185,4,0,polyp,0.5331,0.5331,100.1,4.5,320.7,235.6,False
186,4,0,polyp,0.6060,0.5696,90.7,2.9,321.5,238.5,False
187,4,0,polyp,0.5145,0.5512,96.0,-5.1,295.9,176.0,False
188,4,0,polyp,0.5299,0.5459,103.5,-1.1,287.5,156.1,False
189,4,0,polyp,0.5819,0.5531,101.8,7.5,287.1,170.7,False
189,5,0,polyp,0.5434,0.5434,83.4,4.3,330.2,236.5,False
190,4,0,polyp,0.7159,0.5896,100.4,4.1,280.3,156.8,False
190,5,0,polyp,0.5434,0.5434,83.4,4.3,330.2,236.5,False
191,4,0,polyp,0.7415,0.6167,100.2,4.2,279.4,151.9,False
191,5,0,polyp,0.5434,0.5434,83.4,4.3,330.2,236.5,False
192,4,0,polyp,0.6847,0.6508,102.7,4.5,279.9,147.3,False
192,5,0,polyp,0.5434,0.5434,83.4,4.3,330.2,236.5,False
193,4,0,polyp,0.6735,0.6795,105.2,5.6,282.4,146.0,False
193,5,0,polyp,0.4347,0.4347,83.4,4.3,330.2,236.5,True
194,4,0,polyp,0.5749,0.6781,103.6,6.7,282.1,146.8,False
194,5,0,polyp,0.3478,0.3478,83.4,4.3,330.2,236.5,True
195,4,0,polyp,0.5749,0.6499,106.9,6.3,276.4,139.3,False
195,5,0,polyp,0.2782,0.2782,83.4,4.3,330.2,236.5,True
196,4,0,polyp,0.7084,0.6433,79.8,24.1,274.7,193.8,False
197,4,0,polyp,0.7383,0.6540,78.3,10.5,271.5,173.6,False
198,4,0,polyp,0.7437,0.6680,73.3,14.0,269.5,187.5,False
199,4,0,polyp,0.5738,0.6678,63.3,6.4,262.8,174.5,False
199,6,0,polyp,0.6428,0.6428,32.2,4.2,265.4,238.8,False
200,4,0,polyp,0.5738,0.6676,60.9,6.1,258.3,172.5,False
200,6,0,polyp,0.6428,0.6428,32.2,4.2,265.4,238.8,False
201,4,0,polyp,0.5738,0.6407,58.4,5.9,253.8,170.5,False
201,6,0,polyp,0.7330,0.6729,30.7,5.2,251.3,237.6,False
202,4,0,polyp,0.5738,0.6077,56.0,5.6,249.2,168.4,False
202,6,0,polyp,0.6787,0.6743,26.8,3.9,244.7,237.7,False
203,4,0,polyp,0.5414,0.5673,52.2,12.6,310.8,221.9,False
203,6,0,polyp,0.6582,0.6711,25.8,5.4,235.5,237.1,False
204,4,0,polyp,0.5414,0.5608,50.6,13.4,311.1,224.3,False
204,6,0,polyp,0.5946,0.6614,26.4,6.6,229.0,235.3,False
205,4,0,polyp,0.5359,0.5532,29.5,7.3,326.4,234.2,False
205,6,0,polyp,0.5946,0.6518,24.1,8.7,222.8,233.0,False
206,4,0,polyp,0.5359,0.5457,27.0,7.6,327.2,237.0,False
206,6,0,polyp,0.5789,0.6210,29.7,11.0,214.6,233.3,False
207,4,0,polyp,0.5359,0.5381,24.6,8.0,328.0,239.9,False
207,6,0,polyp,0.5789,0.6010,28.4,14.0,208.6,230.6,False
208,4,0,polyp,0.5359,0.5370,22.1,8.4,328.8,242.8,False
208,6,0,polyp,0.5789,0.5852,27.2,17.1,202.6,227.9,False
209,6,0,polyp,0.5789,0.5821,26.0,20.3,196.4,225.0,False
209,4,0,polyp,0.4287,0.4296,22.1,8.4,328.8,242.8,True
210,4,0,polyp,0.3430,0.3437,22.1,8.4,328.8,242.8,True
210,6,0,polyp,0.4632,0.4657,26.0,20.3,196.4,225.0,True
211,4,0,polyp,0.2744,0.2749,22.1,8.4,328.8,242.8,True
211,6,0,polyp,0.3705,0.3725,26.0,20.3,196.4,225.0,True
212,6,0,polyp,0.2964,0.2980,26.0,20.3,196.4,225.0,True
213,7,0,polyp,0.7560,0.7560,37.4,11.8,175.6,193.4,False
214,7,0,polyp,0.7560,0.7560,37.4,11.8,175.6,193.4,False
215,7,0,polyp,0.7394,0.7505,37.4,8.5,175.9,191.6,False
216,7,0,polyp,0.5967,0.7120,37.7,9.6,178.3,195.7,False
217,7,0,polyp,0.7625,0.7221,36.8,6.9,175.7,193.9,False
218,7,0,polyp,0.8500,0.7409,36.8,6.6,174.5,193.7,False
219,7,0,polyp,0.8169,0.7531,37.6,5.9,175.8,193.7,False
220,7,0,polyp,0.8686,0.7790,38.1,4.6,177.8,192.5,False
221,7,0,polyp,0.7421,0.8080,42.0,4.7,187.6,192.7,False
222,7,0,polyp,0.8059,0.8167,42.1,4.0,193.7,193.2,False
223,7,0,polyp,0.5721,0.7611,36.7,3.0,183.2,188.9,False
224,7,0,polyp,0.5141,0.7005,60.3,2.4,263.0,220.5,False
225,7,0,polyp,0.5141,0.6296,64.8,1.2,272.5,224.6,False
226,7,0,polyp,0.5141,0.5840,69.4,-0.0,282.0,228.7,False
227,7,0,polyp,0.5141,0.5257,74.1,-1.2,291.4,232.7,False
228,7,0,polyp,0.4113,0.4206,74.1,-1.2,291.4,232.7,True
229,7,0,polyp,0.3290,0.3364,74.1,-1.2,291.4,232.7,True
230,8,0,polyp,0.6434,0.6434,141.2,13.7,317.6,191.5,False
230,7,0,polyp,0.2632,0.2692,74.1,-1.2,291.4,232.7,True
231,8,0,polyp,0.6606,0.6520,141.1,13.1,319.1,192.5,False
232,8,0,polyp,0.6606,0.6548,141.1,12.5,320.7,193.6,False
233,8,0,polyp,0.7707,0.6838,144.9,10.4,320.3,186.1,False
234,8,0,polyp,0.7874,0.7045,143.0,10.3,319.5,185.3,False
235,8,0,polyp,0.7874,0.7333,143.6,9.1,319.6,183.5,False
236,8,0,polyp,0.5436,0.7099,148.8,12.6,324.3,186.9,False
237,8,0,polyp,0.7186,0.7215,153.0,10.8,325.7,182.9,False
238,8,0,polyp,0.7785,0.7231,155.2,9.5,324.5,180.7,False
239,8,0,polyp,0.8532,0.7363,154.0,8.6,323.9,182.4,False
240,8,0,polyp,0.8612,0.7510,152.1,8.7,323.3,184.2,False
241,8,0,polyp,0.7571,0.7937,151.6,8.0,323.6,185.7,False
242,8,0,polyp,0.7713,0.8042,149.4,7.9,322.6,187.4,False
243,8,0,polyp,0.7885,0.8062,146.9,8.0,322.6,191.3,False
244,8,0,polyp,0.7810,0.7918,144.1,7.6,322.5,193.4,False
245,8,0,polyp,0.8301,0.7856,146.0,7.0,323.9,194.4,False
246,8,0,polyp,0.7959,0.7933,147.1,6.7,324.3,195.7,False
247,8,0,polyp,0.8104,0.8012,148.6,6.9,324.8,197.2,False
248,8,0,polyp,0.8066,0.8048,147.5,7.3,324.1,200.0,False
249,8,0,polyp,0.7907,0.8067,149.2,7.5,324.6,201.2,False
250,8,0,polyp,0.6148,0.7637,153.0,6.8,325.6,200.0,False
251,8,0,polyp,0.7695,0.7584,156.0,6.4,325.9,198.6,False
252,8,0,polyp,0.7867,0.7537,159.4,6.8,326.5,197.5,False
253,8,0,polyp,0.7867,0.7497,160.1,6.8,327.2,197.7,False
254,8,0,polyp,0.7867,0.7489,160.8,6.9,328.0,197.8,False
255,8,0,polyp,0.7867,0.7833,161.5,6.9,328.8,198.0,False
256,8,0,polyp,0.6294,0.6266,161.5,6.9,328.8,198.0,True
257,8,0,polyp,0.5035,0.5013,161.5,6.9,328.8,198.0,True
258,8,0,polyp,0.4028,0.4010,161.5,6.9,328.8,198.0,True
259,,,,,,,,,,False
260,,,,,,,,,,False
261,,,,,,,,,,False
262,,,,,,,,,,False
263,,,,,,,,,,False
264,,,,,,,,,,False
265,,,,,,,,,,False
266,,,,,,,,,,False
267,,,,,,,,,,False
268,,,,,,,,,,False
269,,,,,,,,,,False
270,,,,,,,,,,False
271,,,,,,,,,,False
272,,,,,,,,,,False
273,,,,,,,,,,False
274,,,,,,,,,,False
275,,,,,,,,,,False
276,,,,,,,,,,False
277,,,,,,,,,,False
278,,,,,,,,,,False
279,,,,,,,,,,False
280,,,,,,,,,,False
281,,,,,,,,,,False
282,9,0,polyp,0.6320,0.6320,127.7,23.4,323.6,238.5,False
283,9,0,polyp,0.6661,0.6490,118.8,6.4,325.0,238.6,False
284,9,0,polyp,0.8034,0.7005,106.6,-0.8,333.5,241.7,False
285,9,0,polyp,0.7647,0.7165,98.7,-0.9,334.1,240.2,False
286,9,0,polyp,0.7999,0.7332,93.2,-1.2,335.0,242.4,False
287,9,0,polyp,0.5925,0.7253,91.6,-0.1,334.6,239.8,False
288,9,0,polyp,0.7839,0.7489,92.1,0.3,336.3,238.6,False
289,9,0,polyp,0.7933,0.7469,90.7,0.1,336.5,239.6,False
290,9,0,polyp,0.7816,0.7503,88.6,-0.0,336.1,237.3,False
291,9,0,polyp,0.7397,0.7382,86.8,0.6,336.1,238.0,False
292,9,0,polyp,0.8458,0.7889,88.7,1.7,336.9,239.7,False
293,9,0,polyp,0.7891,0.7899,93.1,2.3,336.8,237.8,False
294,9,0,polyp,0.8738,0.8060,100.9,3.4,336.1,235.7,False
295,9,0,polyp,0.7794,0.8056,108.9,3.6,333.6,232.9,False
296,9,0,polyp,0.9010,0.8378,114.6,3.7,331.6,230.5,False
297,9,0,polyp,0.9435,0.8574,119.0,2.3,330.4,224.6,False
298,9,0,polyp,0.9053,0.8806,122.3,2.2,328.6,220.2,False
299,9,0,polyp,0.8800,0.8818,123.7,2.7,326.8,216.6,False
300,9,0,polyp,0.8329,0.8925,123.6,4.9,325.0,219.0,False
301,9,0,polyp,0.6675,0.8458,120.2,3.9,323.8,214.4,False
302,9,0,polyp,0.7422,0.8056,117.9,3.6,324.2,210.7,False
303,9,0,polyp,0.7533,0.7752,111.2,3.1,324.6,210.3,False
304,9,0,polyp,0.7642,0.7520,101.6,1.4,322.4,203.6,False
305,9,0,polyp,0.7415,0.7337,96.1,1.1,321.3,199.6,False
306,9,0,polyp,0.6832,0.7369,92.7,-0.2,323.4,194.4,False
307,9,0,polyp,0.6832,0.7251,92.0,-1.4,322.0,192.6,False
308,9,0,polyp,0.6925,0.7129,86.2,2.6,318.9,188.5,False
309,9,0,polyp,0.5590,0.6719,85.9,2.0,322.2,183.1,False
310,9,0,polyp,0.5590,0.6354,85.3,0.8,320.7,181.2,False
311,9,0,polyp,0.5590,0.6105,84.6,-0.4,319.2,179.4,False
312,9,0,polyp,0.5590,0.5857,84.0,-1.6,317.7,177.5,False
313,9,0,polyp,0.4472,0.4686,84.0,-1.6,317.7,177.5,True
314,9,0,polyp,0.3578,0.3748,84.0,-1.6,317.7,177.5,True
315,9,0,polyp,0.2862,0.2999,84.0,-1.6,317.7,177.5,True
316,,,,,,,,,,False
317,10,0,polyp,0.5007,0.5007,86.5,5.1,326.5,170.2,False
318,10,0,polyp,0.5007,0.5007,86.5,5.1,326.5,170.2,False
319,10,0,polyp,0.5007,0.5007,86.5,5.1,326.5,170.2,False
320,10,0,polyp,0.6863,0.5471,46.7,2.3,325.8,185.0,False
321,10,0,polyp,0.6863,0.5749,34.9,0.9,324.2,190.4,False
322,10,0,polyp,0.6863,0.6121,23.2,-0.3,322.4,195.6,False
323,10,0,polyp,0.6863,0.6492,11.7,-1.4,320.4,200.7,False
324,10,0,polyp,0.5689,0.6628,35.4,1.3,343.7,196.7,False
325,10,0,polyp,0.6808,0.6617,30.3,6.4,344.5,215.3,False
326,10,0,polyp,0.5861,0.6417,31.2,6.5,343.8,219.2,False
327,10,0,polyp,0.7663,0.6577,28.8,6.2,342.3,225.4,False
328,10,0,polyp,0.6136,0.6432,20.8,7.4,342.0,235.0,False
329,10,0,polyp,0.6136,0.6521,16.2,8.5,343.9,240.7,False
330,10,0,polyp,0.6136,0.6387,11.6,9.7,345.7,246.4,False
331,10,0,polyp,0.5231,0.6261,20.0,5.7,334.5,241.2,False
332,10,0,polyp,0.5231,0.5774,16.3,6.5,335.5,245.5,False
333,10,0,polyp,0.5096,0.5566,20.4,3.7,331.7,240.3,False
334,10,0,polyp,0.5096,0.5358,17.3,4.1,332.4,243.7,False
335,10,0,polyp,0.6552,0.5441,24.4,4.1,330.7,242.3,False
336,10,0,polyp,0.6552,0.5705,22.0,4.5,331.5,245.2,False
337,10,0,polyp,0.6552,0.5969,19.6,4.9,332.2,248.1,False
338,10,0,polyp,0.6552,0.6261,17.2,5.3,333.0,251.0,False
339,10,0,polyp,0.5042,0.6250,30.0,1.1,341.9,243.3,False
340,10,0,polyp,0.5042,0.5948,28.8,1.0,343.4,245.4,False
341,10,0,polyp,0.6239,0.5885,17.6,1.1,341.3,243.6,False
342,10,0,polyp,0.6239,0.5823,15.8,0.9,342.3,245.5,False
343,10,0,polyp,0.5831,0.5679,24.9,1.0,343.7,243.2,False
344,10,0,polyp,0.5831,0.5836,23.7,0.8,345.0,244.7,False
345,10,0,polyp,0.5107,0.5849,26.6,0.1,338.3,240.7,False
346,10,0,polyp,0.5010,0.5603,25.4,1.0,338.8,241.4,False
347,10,0,polyp,0.7734,0.5902,27.4,1.5,336.6,241.6,False
348,10,0,polyp,0.6627,0.6062,24.4,1.2,327.9,240.9,False
349,10,0,polyp,0.5864,0.6068,19.6,1.6,324.4,241.2,False
350,10,0,polyp,0.6422,0.6331,28.6,0.1,334.3,239.2,False
351,10,0,polyp,0.6422,0.6614,27.8,-0.3,335.1,240.0,False
352,10,0,polyp,0.5369,0.6141,18.7,1.6,309.0,239.5,False
353,10,0,polyp,0.5369,0.5890,16.6,1.3,308.1,240.2,False
354,10,0,polyp,0.5369,0.5790,14.4,1.1,307.1,240.9,False
355,10,0,polyp,0.5369,0.5580,12.3,0.8,306.1,241.6,False
356,10,0,polyp,0.4295,0.4464,12.3,0.8,306.1,241.6,True
357,10,0,polyp,0.3436,0.3571,12.3,0.8,306.1,241.6,True
358,10,0,polyp,0.2749,0.2857,12.3,0.8,306.1,241.6,True
